region,annee,quintile,indicateur,valeur,unite
Sud-Ouest,2006,Q4,Depenses sante,12869.16,FCFA
Sud-Ouest,2006,Q4,Depenses education,7569.42,FCFA
Sud-Ouest,2006,Q4,Depenses logement,28684.8,FCFA
Sud-Ouest,2006,Q4,Depenses transport,17365.81,FCFA
Sud-Ouest,2006,Q4,Accès eau potable,57.0,%
Sud-Ouest,2006,Q4,Accès electricite,52.25,%
Sud-Ouest,2006,Q4,Accès toilettes,33.25,%
Sud-Ouest,2006,Q4,Possession telephone,63.0,%
Sud-Ouest,2006,Q4,Possession radio,54.0,%
Sud-Ouest,2006,Q4,Possession TV,36.0,%
Sud-Ouest,2006,Q5 (plus riche),Revenu moyen mensuel,306000.0,FCFA
Sud-Ouest,2006,Q5 (plus riche),Depenses alimentation,148111.28,FCFA
Sud-Ouest,2006,Q5 (plus riche),Depenses sante,26859.52,FCFA
Sud-Ouest,2006,Q5 (plus riche),Depenses education,16481.82,FCFA
Sud-Ouest,2006,Q5 (plus riche),Depenses logement,57989.72,FCFA
Sud-Ouest,2006,Q5 (plus riche),Depenses transport,41453.86,FCFA
Sud-Ouest,2006,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2006,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2006,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2006,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2006,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2006,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2007,Q1 (plus pauvre),Revenu moyen mensuel,26000.0,FCFA
Sud-Ouest,2007,Q1 (plus pauvre),Depenses alimentation,10702.27,FCFA
Sud-Ouest,2007,Q1 (plus pauvre),Depenses sante,1847.13,FCFA
Sud-Ouest,2007,Q1 (plus pauvre),Depenses education,1507.5,FCFA
Sud-Ouest,2007,Q1 (plus pauvre),Depenses logement,5525.73,FCFA
Sud-Ouest,2007,Q1 (plus pauvre),Depenses transport,2834.58,FCFA
Sud-Ouest,2007,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2007,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2007,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2007,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2007,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2007,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2007,Q2,Revenu moyen mensuel,52000.0,FCFA
Sud-Ouest,2007,Q2,Depenses alimentation,20770.73,FCFA
Sud-Ouest,2007,Q2,Depenses sante,4267.35,FCFA
Sud-Ouest,2007,Q2,Depenses education,2679.71,FCFA
Sud-Ouest,2007,Q2,Depenses logement,8492.23,FCFA
Sud-Ouest,2007,Q2,Depenses transport,5121.36,FCFA
Sud-Ouest,2007,Q2,Accès eau potable,42.0,%
Sud-Ouest,2007,Q2,Accès electricite,38.5,%
Sud-Ouest,2007,Q2,Accès toilettes,24.5,%
Sud-Ouest,2007,Q2,Possession telephone,35.0,%
Sud-Ouest,2007,Q2,Possession radio,30.0,%
Sud-Ouest,2007,Q2,Possession TV,20.0,%
Sud-Ouest,2007,Q3,Revenu moyen mensuel,93600.0,FCFA
Sud-Ouest,2007,Q3,Depenses alimentation,45942.29,FCFA
Sud-Ouest,2007,Q3,Depenses sante,6985.53,FCFA
Sud-Ouest,2007,Q3,Depenses education,4140.67,FCFA
Sud-Ouest,2007,Q3,Depenses logement,18787.68,FCFA
Sud-Ouest,2007,Q3,Depenses transport,12851.44,FCFA
Sud-Ouest,2007,Q3,Accès eau potable,51.0,%
Sud-Ouest,2007,Q3,Accès electricite,46.75,%
Sud-Ouest,2007,Q3,Accès toilettes,29.75,%
Sud-Ouest,2007,Q3,Possession telephone,49.0,%
Sud-Ouest,2007,Q3,Possession radio,42.0,%
Sud-Ouest,2007,Q3,Possession TV,28.0,%
Sud-Ouest,2007,Q4,Revenu moyen mensuel,156000.0,FCFA
Sud-Ouest,2007,Q4,Depenses alimentation,77287.32,FCFA
Sud-Ouest,2007,Q4,Depenses sante,12148.04,FCFA
Sud-Ouest,2007,Q4,Depenses education,8898.5,FCFA
Sud-Ouest,2007,Q4,Depenses logement,26755.8,FCFA
Sud-Ouest,2007,Q4,Depenses transport,22001.79,FCFA
Sud-Ouest,2007,Q4,Accès eau potable,57.0,%
Sud-Ouest,2007,Q4,Accès electricite,52.25,%
Sud-Ouest,2007,Q4,Accès toilettes,33.25,%
Sud-Ouest,2007,Q4,Possession telephone,63.0,%
Sud-Ouest,2007,Q4,Possession radio,54.0,%
Sud-Ouest,2007,Q4,Possession TV,36.0,%
Sud-Ouest,2007,Q5 (plus riche),Revenu moyen mensuel,312000.0,FCFA
Sud-Ouest,2007,Q5 (plus riche),Depenses alimentation,160446.58,FCFA
Sud-Ouest,2007,Q5 (plus riche),Depenses sante,21710.73,FCFA
Sud-Ouest,2007,Q5 (plus riche),Depenses education,17225.13,FCFA
Sud-Ouest,2007,Q5 (plus riche),Depenses logement,50842.75,FCFA
Sud-Ouest,2007,Q5 (plus riche),Depenses transport,42344.91,FCFA
Sud-Ouest,2007,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2007,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2007,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2007,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2007,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2007,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2008,Q1 (plus pauvre),Revenu moyen mensuel,26500.0,FCFA
Sud-Ouest,2008,Q1 (plus pauvre),Depenses alimentation,11620.86,FCFA
Sud-Ouest,2008,Q1 (plus pauvre),Depenses sante,2142.25,FCFA
Sud-Ouest,2008,Q1 (plus pauvre),Depenses education,1441.18,FCFA
Sud-Ouest,2008,Q1 (plus pauvre),Depenses logement,5673.02,FCFA
Sud-Ouest,2008,Q1 (plus pauvre),Depenses transport,3346.88,FCFA
Sud-Ouest,2008,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2008,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2008,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2008,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2008,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2008,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2008,Q2,Revenu moyen mensuel,53000.0,FCFA
Sud-Ouest,2008,Q2,Depenses alimentation,24205.01,FCFA
Sud-Ouest,2008,Q2,Depenses sante,3902.16,FCFA
Sud-Ouest,2008,Q2,Depenses education,2289.44,FCFA
Sud-Ouest,2008,Q2,Depenses logement,12489.12,FCFA
Sud-Ouest,2008,Q2,Depenses transport,7373.78,FCFA
Sud-Ouest,2008,Q2,Accès eau potable,42.0,%
Sud-Ouest,2008,Q2,Accès electricite,38.5,%
Sud-Ouest,2008,Q2,Accès toilettes,24.5,%
Sud-Ouest,2008,Q2,Possession telephone,35.0,%
Sud-Ouest,2008,Q2,Possession radio,30.0,%
Sud-Ouest,2008,Q2,Possession TV,20.0,%
Sud-Ouest,2008,Q3,Revenu moyen mensuel,95400.0,FCFA
Sud-Ouest,2008,Q3,Depenses alimentation,49018.98,FCFA
Sud-Ouest,2008,Q3,Depenses sante,6520.7,FCFA
Sud-Ouest,2008,Q3,Depenses education,5055.2,FCFA
Sud-Ouest,2008,Q3,Depenses logement,22465.84,FCFA
Sud-Ouest,2008,Q3,Depenses transport,11914.04,FCFA
Sud-Ouest,2008,Q3,Accès eau potable,51.0,%
Sud-Ouest,2008,Q3,Accès electricite,46.75,%
Sud-Ouest,2008,Q3,Accès toilettes,29.75,%
Sud-Ouest,2008,Q3,Possession telephone,49.0,%
Sud-Ouest,2008,Q3,Possession radio,42.0,%
Sud-Ouest,2008,Q3,Possession TV,28.0,%
Sud-Ouest,2008,Q4,Revenu moyen mensuel,159000.0,FCFA
Sud-Ouest,2008,Q4,Depenses alimentation,84076.95,FCFA
Sud-Ouest,2008,Q4,Depenses sante,11108.5,FCFA
Sud-Ouest,2008,Q4,Depenses education,6796.33,FCFA
Sud-Ouest,2008,Q4,Depenses logement,26124.9,FCFA
Sud-Ouest,2008,Q4,Depenses transport,18003.98,FCFA
Sud-Ouest,2008,Q4,Accès eau potable,57.0,%
Sud-Ouest,2008,Q4,Accès electricite,52.25,%
Sud-Ouest,2008,Q4,Accès toilettes,33.25,%
Sud-Ouest,2008,Q4,Possession telephone,63.0,%
Sud-Ouest,2008,Q4,Possession radio,54.0,%
Sud-Ouest,2008,Q4,Possession TV,36.0,%
Sud-Ouest,2008,Q5 (plus riche),Revenu moyen mensuel,318000.0,FCFA
Sud-Ouest,2008,Q5 (plus riche),Depenses alimentation,156535.1,FCFA
Sud-Ouest,2008,Q5 (plus riche),Depenses sante,22380.51,FCFA
Sud-Ouest,2008,Q5 (plus riche),Depenses education,17348.2,FCFA
Sud-Ouest,2008,Q5 (plus riche),Depenses logement,57219.28,FCFA
Sud-Ouest,2008,Q5 (plus riche),Depenses transport,39861.81,FCFA
Sud-Ouest,2008,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2008,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2008,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2008,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2008,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2008,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2009,Q1 (plus pauvre),Revenu moyen mensuel,27000.0,FCFA
Sud-Ouest,2009,Q1 (plus pauvre),Depenses alimentation,13127.22,FCFA
Sud-Ouest,2009,Q1 (plus pauvre),Depenses sante,2055.92,FCFA
Sud-Ouest,2009,Q1 (plus pauvre),Depenses education,1122.97,FCFA
Sud-Ouest,2009,Q1 (plus pauvre),Depenses logement,4641.33,FCFA
Sud-Ouest,2009,Q1 (plus pauvre),Depenses transport,2664.83,FCFA
Sud-Ouest,2009,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2009,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2009,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2009,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2009,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2009,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2009,Q2,Revenu moyen mensuel,54000.0,FCFA
Sud-Ouest,2009,Q2,Depenses alimentation,21859.48,FCFA
Sud-Ouest,2009,Q2,Depenses sante,4931.22,FCFA
Sud-Ouest,2009,Q2,Depenses education,3090.77,FCFA
Sud-Ouest,2009,Q2,Depenses logement,10220.8,FCFA
Sud-Ouest,2009,Q2,Depenses transport,6753.37,FCFA
Sud-Ouest,2009,Q2,Accès eau potable,42.0,%
Sud-Ouest,2009,Q2,Accès electricite,38.5,%
Sud-Ouest,2009,Q2,Accès toilettes,24.5,%
Sud-Ouest,2009,Q2,Possession telephone,35.0,%
Sud-Ouest,2009,Q2,Possession radio,30.0,%
Sud-Ouest,2009,Q2,Possession TV,20.0,%
Sud-Ouest,2009,Q3,Revenu moyen mensuel,97200.0,FCFA
Sud-Ouest,2009,Q3,Depenses alimentation,47607.77,FCFA
Sud-Ouest,2009,Q3,Depenses sante,7151.88,FCFA
Sud-Ouest,2009,Q3,Depenses education,5374.43,FCFA
Sud-Ouest,2009,Q3,Depenses logement,19995.86,FCFA
Sud-Ouest,2009,Q3,Depenses transport,12731.96,FCFA
Sud-Ouest,2009,Q3,Accès eau potable,51.0,%
Sud-Ouest,2009,Q3,Accès electricite,46.75,%
Sud-Ouest,2009,Q3,Accès toilettes,29.75,%
Sud-Ouest,2009,Q3,Possession telephone,49.0,%
Sud-Ouest,2009,Q3,Possession radio,42.0,%
Sud-Ouest,2009,Q3,Possession TV,28.0,%
Sud-Ouest,2009,Q4,Revenu moyen mensuel,162000.0,FCFA
Sud-Ouest,2009,Q4,Depenses alimentation,67259.1,FCFA
Sud-Ouest,2009,Q4,Depenses sante,11534.65,FCFA
Sud-Ouest,2009,Q4,Depenses education,8840.09,FCFA
Sud-Ouest,2009,Q4,Depenses logement,37842.03,FCFA
Sud-Ouest,2009,Q4,Depenses transport,20095.78,FCFA
Sud-Ouest,2009,Q4,Accès eau potable,57.0,%
Sud-Ouest,2009,Q4,Accès electricite,52.25,%
Sud-Ouest,2009,Q4,Accès toilettes,33.25,%
Sud-Ouest,2009,Q4,Possession telephone,63.0,%
Sud-Ouest,2009,Q4,Possession radio,54.0,%
Sud-Ouest,2009,Q4,Possession TV,36.0,%
Sud-Ouest,2009,Q5 (plus riche),Revenu moyen mensuel,324000.0,FCFA
Sud-Ouest,2009,Q5 (plus riche),Depenses alimentation,128888.51,FCFA
Sud-Ouest,2009,Q5 (plus riche),Depenses sante,30764.44,FCFA
Sud-Ouest,2009,Q5 (plus riche),Depenses education,14572.98,FCFA
Sud-Ouest,2009,Q5 (plus riche),Depenses logement,62720.45,FCFA
Sud-Ouest,2009,Q5 (plus riche),Depenses transport,35091.2,FCFA
Sud-Ouest,2009,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2009,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2009,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2009,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2009,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2009,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2010,Q1 (plus pauvre),Revenu moyen mensuel,27500.0,FCFA
Sud-Ouest,2010,Q1 (plus pauvre),Depenses alimentation,10518.15,FCFA
Sud-Ouest,2010,Q1 (plus pauvre),Depenses sante,2232.79,FCFA
Sud-Ouest,2010,Q1 (plus pauvre),Depenses education,1298.7,FCFA
Sud-Ouest,2010,Q1 (plus pauvre),Depenses logement,5744.95,FCFA
Sud-Ouest,2010,Q1 (plus pauvre),Depenses transport,2654.01,FCFA
Sud-Ouest,2010,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2010,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2010,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2010,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2010,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2010,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2010,Q2,Revenu moyen mensuel,55000.0,FCFA
Sud-Ouest,2010,Q2,Depenses alimentation,23590.44,FCFA
Sud-Ouest,2010,Q2,Depenses sante,5123.87,FCFA
Sud-Ouest,2010,Q2,Depenses education,3256.37,FCFA
Sud-Ouest,2010,Q2,Depenses logement,11742.16,FCFA
Sud-Ouest,2010,Q2,Depenses transport,6169.87,FCFA
Sud-Ouest,2010,Q2,Accès eau potable,42.0,%
Sud-Ouest,2010,Q2,Accès electricite,38.5,%
Sud-Ouest,2010,Q2,Accès toilettes,24.5,%
Sud-Ouest,2010,Q2,Possession telephone,35.0,%
Sud-Ouest,2010,Q2,Possession radio,30.0,%
Sud-Ouest,2010,Q2,Possession TV,20.0,%
Sud-Ouest,2010,Q3,Revenu moyen mensuel,99000.0,FCFA
Sud-Ouest,2010,Q3,Depenses alimentation,47058.73,FCFA
Sud-Ouest,2010,Q3,Depenses sante,6538.19,FCFA
Sud-Ouest,2010,Q3,Depenses education,4091.61,FCFA
Sud-Ouest,2010,Q3,Depenses logement,21747.19,FCFA
Sud-Ouest,2010,Q3,Depenses transport,11597.77,FCFA
Sud-Ouest,2010,Q3,Accès eau potable,51.0,%
Sud-Ouest,2010,Q3,Accès electricite,46.75,%
Sud-Ouest,2010,Q3,Accès toilettes,29.75,%
Sud-Ouest,2010,Q3,Possession telephone,49.0,%
Sud-Ouest,2010,Q3,Possession radio,42.0,%
Sud-Ouest,2010,Q3,Possession TV,28.0,%
Sud-Ouest,2010,Q4,Revenu moyen mensuel,165000.0,FCFA
Sud-Ouest,2010,Q4,Depenses alimentation,62887.25,FCFA
Sud-Ouest,2010,Q4,Depenses sante,14303.65,FCFA
Sud-Ouest,2010,Q4,Depenses education,9882.97,FCFA
Sud-Ouest,2010,Q4,Depenses logement,36108.49,FCFA
Sud-Ouest,2010,Q4,Depenses transport,19025.27,FCFA
Sud-Ouest,2010,Q4,Accès eau potable,57.0,%
Sud-Ouest,2010,Q4,Accès electricite,52.25,%
Sud-Ouest,2010,Q4,Accès toilettes,33.25,%
Sud-Ouest,2010,Q4,Possession telephone,63.0,%
Sud-Ouest,2010,Q4,Possession radio,54.0,%
Sud-Ouest,2010,Q4,Possession TV,36.0,%
Sud-Ouest,2010,Q5 (plus riche),Revenu moyen mensuel,330000.0,FCFA
Sud-Ouest,2010,Q5 (plus riche),Depenses alimentation,168123.04,FCFA
Sud-Ouest,2010,Q5 (plus riche),Depenses sante,24394.95,FCFA
Sud-Ouest,2010,Q5 (plus riche),Depenses education,15274.17,FCFA
Sud-Ouest,2010,Q5 (plus riche),Depenses logement,59464.56,FCFA
Sud-Ouest,2010,Q5 (plus riche),Depenses transport,44114.5,FCFA
Sud-Ouest,2010,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2010,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2010,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2010,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2010,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2010,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2011,Q1 (plus pauvre),Revenu moyen mensuel,28000.0,FCFA
Sud-Ouest,2011,Q1 (plus pauvre),Depenses alimentation,11302.43,FCFA
Sud-Ouest,2011,Q1 (plus pauvre),Depenses sante,2459.19,FCFA
Sud-Ouest,2011,Q1 (plus pauvre),Depenses education,1608.59,FCFA
Sud-Ouest,2011,Q1 (plus pauvre),Depenses logement,5736.42,FCFA
Sud-Ouest,2011,Q1 (plus pauvre),Depenses transport,3966.72,FCFA
Sud-Ouest,2011,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2011,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2011,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2011,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2011,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2011,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2011,Q2,Revenu moyen mensuel,56000.0,FCFA
Sud-Ouest,2011,Q2,Depenses alimentation,26184.05,FCFA
Sud-Ouest,2011,Q2,Depenses sante,5192.83,FCFA
Sud-Ouest,2011,Q2,Depenses education,2293.52,FCFA
Sud-Ouest,2011,Q2,Depenses logement,10938.81,FCFA
Sud-Ouest,2011,Q2,Depenses transport,6998.53,FCFA
Sud-Ouest,2011,Q2,Accès eau potable,42.0,%
Sud-Ouest,2011,Q2,Accès electricite,38.5,%
Sud-Ouest,2011,Q2,Accès toilettes,24.5,%
Sud-Ouest,2011,Q2,Possession telephone,35.0,%
Sud-Ouest,2011,Q2,Possession radio,30.0,%
Sud-Ouest,2011,Q2,Possession TV,20.0,%
Sud-Ouest,2011,Q3,Revenu moyen mensuel,100800.0,FCFA
Sud-Ouest,2011,Q3,Depenses alimentation,50867.88,FCFA
Sud-Ouest,2011,Q3,Depenses sante,6559.93,FCFA
Sud-Ouest,2011,Q3,Depenses education,5300.43,FCFA
Sud-Ouest,2011,Q3,Depenses logement,19409.71,FCFA
Sud-Ouest,2011,Q3,Depenses transport,13415.1,FCFA
Sud-Ouest,2011,Q3,Accès eau potable,51.0,%
Sud-Ouest,2011,Q3,Accès electricite,46.75,%
Sud-Ouest,2011,Q3,Accès toilettes,29.75,%
Sud-Ouest,2011,Q3,Possession telephone,49.0,%
Sud-Ouest,2011,Q3,Possession radio,42.0,%
Sud-Ouest,2011,Q3,Possession TV,28.0,%
Sud-Ouest,2011,Q4,Revenu moyen mensuel,168000.0,FCFA
Sud-Ouest,2011,Q4,Depenses alimentation,80409.48,FCFA
Sud-Ouest,2011,Q4,Depenses sante,11149.6,FCFA
Sud-Ouest,2011,Q4,Depenses education,8141.04,FCFA
Sud-Ouest,2011,Q4,Depenses logement,34637.69,FCFA
Sud-Ouest,2011,Q4,Depenses transport,18899.48,FCFA
Sud-Ouest,2011,Q4,Accès eau potable,57.0,%
Sud-Ouest,2011,Q4,Accès electricite,52.25,%
Sud-Ouest,2011,Q4,Accès toilettes,33.25,%
Sud-Ouest,2011,Q4,Possession telephone,63.0,%
Sud-Ouest,2011,Q4,Possession radio,54.0,%
Sud-Ouest,2011,Q4,Possession TV,36.0,%
Sud-Ouest,2011,Q5 (plus riche),Revenu moyen mensuel,336000.0,FCFA
Sud-Ouest,2011,Q5 (plus riche),Depenses alimentation,124843.83,FCFA
Sud-Ouest,2011,Q5 (plus riche),Depenses sante,31143.44,FCFA
Sud-Ouest,2011,Q5 (plus riche),Depenses education,17821.21,FCFA
Sud-Ouest,2011,Q5 (plus riche),Depenses logement,79646.79,FCFA
Sud-Ouest,2011,Q5 (plus riche),Depenses transport,35102.01,FCFA
Sud-Ouest,2011,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2011,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2011,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2011,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2011,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2011,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2012,Q1 (plus pauvre),Revenu moyen mensuel,28500.0,FCFA
Sud-Ouest,2012,Q1 (plus pauvre),Depenses alimentation,10909.97,FCFA
Sud-Ouest,2012,Q1 (plus pauvre),Depenses sante,2184.71,FCFA
Sud-Ouest,2012,Q1 (plus pauvre),Depenses education,1483.84,FCFA
Sud-Ouest,2012,Q1 (plus pauvre),Depenses logement,6311.22,FCFA
Sud-Ouest,2012,Q1 (plus pauvre),Depenses transport,3860.3,FCFA
Sud-Ouest,2012,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2012,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2012,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2012,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2012,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2012,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2012,Q2,Revenu moyen mensuel,57000.0,FCFA
Sud-Ouest,2012,Q2,Depenses alimentation,28603.79,FCFA
Sud-Ouest,2012,Q2,Depenses sante,4861.04,FCFA
Sud-Ouest,2012,Q2,Depenses education,2807.72,FCFA
Sud-Ouest,2012,Q2,Depenses logement,11193.25,FCFA
Sud-Ouest,2012,Q2,Depenses transport,7979.97,FCFA
Sud-Ouest,2012,Q2,Accès eau potable,42.0,%
Sud-Ouest,2012,Q2,Accès electricite,38.5,%
Sud-Ouest,2012,Q2,Accès toilettes,24.5,%
Sud-Ouest,2012,Q2,Possession telephone,35.0,%
Sud-Ouest,2012,Q2,Possession radio,30.0,%
Sud-Ouest,2012,Q2,Possession TV,20.0,%
Sud-Ouest,2012,Q3,Revenu moyen mensuel,102600.0,FCFA
Sud-Ouest,2012,Q3,Depenses alimentation,41109.11,FCFA
Sud-Ouest,2012,Q3,Depenses sante,7949.51,FCFA
Sud-Ouest,2012,Q3,Depenses education,4823.89,FCFA
Sud-Ouest,2012,Q3,Depenses logement,20016.43,FCFA
Sud-Ouest,2012,Q3,Depenses transport,13552.93,FCFA
Sud-Ouest,2012,Q3,Accès eau potable,51.0,%
Sud-Ouest,2012,Q3,Accès electricite,46.75,%
Sud-Ouest,2012,Q3,Accès toilettes,29.75,%
Sud-Ouest,2012,Q3,Possession telephone,49.0,%
Sud-Ouest,2012,Q3,Possession radio,42.0,%
Sud-Ouest,2012,Q3,Possession TV,28.0,%
Sud-Ouest,2012,Q4,Revenu moyen mensuel,171000.0,FCFA
Sud-Ouest,2012,Q4,Depenses alimentation,70977.3,FCFA
Sud-Ouest,2012,Q4,Depenses sante,12994.97,FCFA
Sud-Ouest,2012,Q4,Depenses education,7839.66,FCFA
Sud-Ouest,2012,Q4,Depenses logement,40629.71,FCFA
Sud-Ouest,2012,Q4,Depenses transport,24297.03,FCFA
Sud-Ouest,2012,Q4,Accès eau potable,57.0,%
Sud-Ouest,2012,Q4,Accès electricite,52.25,%
Sud-Ouest,2012,Q4,Accès toilettes,33.25,%
Sud-Ouest,2012,Q4,Possession telephone,63.0,%
Sud-Ouest,2012,Q4,Possession radio,54.0,%
Sud-Ouest,2012,Q4,Possession TV,36.0,%
Sud-Ouest,2012,Q5 (plus riche),Revenu moyen mensuel,342000.0,FCFA
Sud-Ouest,2012,Q5 (plus riche),Depenses alimentation,130552.6,FCFA
Sud-Ouest,2012,Q5 (plus riche),Depenses sante,28968.63,FCFA
Sud-Ouest,2012,Q5 (plus riche),Depenses education,15615.37,FCFA
Sud-Ouest,2012,Q5 (plus riche),Depenses logement,79006.82,FCFA
Sud-Ouest,2012,Q5 (plus riche),Depenses transport,36622.35,FCFA
Sud-Ouest,2012,Q5 (plus riche),Accès eau potable,60.0,%
Sud-Ouest,2012,Q5 (plus riche),Accès electricite,55.0,%
Sud-Ouest,2012,Q5 (plus riche),Accès toilettes,35.0,%
Sud-Ouest,2012,Q5 (plus riche),Possession telephone,84.0,%
Sud-Ouest,2012,Q5 (plus riche),Possession radio,72.0,%
Sud-Ouest,2012,Q5 (plus riche),Possession TV,48.0,%
Sud-Ouest,2013,Q1 (plus pauvre),Revenu moyen mensuel,29000.0,FCFA
Sud-Ouest,2013,Q1 (plus pauvre),Depenses alimentation,15082.71,FCFA
Sud-Ouest,2013,Q1 (plus pauvre),Depenses sante,2288.56,FCFA
Sud-Ouest,2013,Q1 (plus pauvre),Depenses education,1301.99,FCFA
Sud-Ouest,2013,Q1 (plus pauvre),Depenses logement,5132.0,FCFA
Sud-Ouest,2013,Q1 (plus pauvre),Depenses transport,3097.8,FCFA
Sud-Ouest,2013,Q1 (plus pauvre),Accès eau potable,30.0,%
Sud-Ouest,2013,Q1 (plus pauvre),Accès electricite,27.5,%
Sud-Ouest,2013,Q1 (plus pauvre),Accès toilettes,17.5,%
Sud-Ouest,2013,Q1 (plus pauvre),Possession telephone,21.0,%
Sud-Ouest,2013,Q1 (plus pauvre),Possession radio,18.0,%
Sud-Ouest,2013,Q1 (plus pauvre),Possession TV,12.0,%
Sud-Ouest,2013,Q2,Revenu moyen mensuel,58000.0,FCFA
Sud-Ouest,2013,Q2,Depenses alimentation,22388.6,FCFA
Sud-Ouest,2013,Q2,Depenses sante,4283.63,FCFA
Sud-Ouest,2013,Q2,Depenses education,2847.52,FCFA
Sud-Ouest,2013,Q2,Depenses logement,9461.74,FCFA
Sud-Ouest,2013,Q2,Depenses transport,6705.13,FCFA
Sud-Ouest,2013,Q2,Accès eau potable,42.0,%
Sud-Ouest,2013,Q2,Accès electricite,38.5,%
Sud-Ouest,2013,Q2,Accès toilettes,24.5,%
Sud-Ouest,2013,Q2,Possession telephone,35.0,%
Sud-Ouest,2013,Q2,Possession radio,30.0,%
Sud-Ouest,2013,Q2,Possession TV,20.0,%
