date,annee,mois,jour,region,precipitation_mm,temperature_c,humidite_pct
2006-05-20,2006,5,20,Sud-Ouest,8.57,24.4,56.8
2006-05-21,2006,5,21,Sud-Ouest,17.8,33.1,83.2
2006-05-22,2006,5,22,Sud-Ouest,3.49,28.8,63.7
2006-05-23,2006,5,23,Sud-Ouest,30.2,33.8,55.3
2006-05-24,2006,5,24,Sud-Ouest,10.62,27.1,53.2
2006-05-25,2006,5,25,Sud-Ouest,7.02,30.0,79.6
2006-05-26,2006,5,26,Sud-Ouest,8.31,27.0,66.0
2006-05-27,2006,5,27,Sud-Ouest,25.52,29.3,73.7
2006-05-28,2006,5,28,Sud-Ouest,0.12,28.1,76.8
2006-05-29,2006,5,29,Sud-Ouest,4.44,31.5,79.6
2006-05-30,2006,5,30,Sud-Ouest,12.26,30.0,63.7
2006-05-31,2006,5,31,Sud-Ouest,10.39,23.4,80.8
2006-06-01,2006,6,1,Sud-Ouest,9.56,23.9,69.7
2006-06-02,2006,6,2,Sud-Ouest,7.53,31.7,67.9
2006-06-03,2006,6,3,Sud-Ouest,5.06,27.3,71.8
2006-06-04,2006,6,4,Sud-Ouest,6.49,24.2,72.7
2006-06-05,2006,6,5,Sud-Ouest,9.7,28.1,99.4
2006-06-06,2006,6,6,Sud-Ouest,4.86,24.5,72.4
2006-06-07,2006,6,7,Sud-Ouest,2.76,28.5,77.7
2006-06-08,2006,6,8,Sud-Ouest,18.66,29.1,72.5
2006-06-09,2006,6,9,Sud-Ouest,2.54,27.2,56.0
2006-06-10,2006,6,10,Sud-Ouest,3.0,24.7,95.5
2006-06-11,2006,6,11,Sud-Ouest,0.92,22.4,78.1
2006-06-12,2006,6,12,Sud-Ouest,1.03,31.0,73.4
2006-06-13,2006,6,13,Sud-Ouest,25.55,28.7,76.9
2006-06-14,2006,6,14,Sud-Ouest,7.41,28.3,55.6
2006-06-15,2006,6,15,Sud-Ouest,1.74,24.0,73.0
2006-06-16,2006,6,16,Sud-Ouest,0.65,25.6,89.4
2006-06-17,2006,6,17,Sud-Ouest,8.31,27.5,72.5
2006-06-18,2006,6,18,Sud-Ouest,8.85,27.2,72.5
2006-06-19,2006,6,19,Sud-Ouest,5.49,22.3,66.0
2006-06-20,2006,6,20,Sud-Ouest,0.21,24.5,61.7
2006-06-21,2006,6,21,Sud-Ouest,1.63,33.0,78.9
2006-06-22,2006,6,22,Sud-Ouest,13.8,29.9,68.6
2006-06-23,2006,6,23,Sud-Ouest,2.87,30.3,72.9
2006-06-24,2006,6,24,Sud-Ouest,5.72,29.1,80.9
2006-06-25,2006,6,25,Sud-Ouest,0.9,29.2,62.0
2006-06-26,2006,6,26,Sud-Ouest,60.01,25.9,65.8
2006-06-27,2006,6,27,Sud-Ouest,2.6,30.6,70.1
2006-06-28,2006,6,28,Sud-Ouest,3.88,27.2,74.8
2006-06-29,2006,6,29,Sud-Ouest,2.41,27.5,75.2
2006-06-30,2006,6,30,Sud-Ouest,12.35,26.0,75.4
2006-07-01,2006,7,1,Sud-Ouest,7.63,24.4,69.6
2006-07-02,2006,7,2,Sud-Ouest,2.9,30.9,93.8
2006-07-03,2006,7,3,Sud-Ouest,4.88,25.0,72.3
2006-07-04,2006,7,4,Sud-Ouest,3.62,25.8,61.3
2006-07-05,2006,7,5,Sud-Ouest,1.02,29.2,71.2
2006-07-06,2006,7,6,Sud-Ouest,0.11,26.6,76.6
2006-07-07,2006,7,7,Sud-Ouest,3.02,28.0,83.8
2006-07-08,2006,7,8,Sud-Ouest,14.79,24.6,57.3
2006-07-09,2006,7,9,Sud-Ouest,4.99,25.9,75.0
2006-07-10,2006,7,10,Sud-Ouest,6.38,25.4,64.3
2006-07-11,2006,7,11,Sud-Ouest,2.63,24.8,72.3
2006-07-12,2006,7,12,Sud-Ouest,2.05,24.4,67.3
2006-07-13,2006,7,13,Sud-Ouest,8.69,30.3,71.1
2006-07-14,2006,7,14,Sud-Ouest,2.81,30.2,73.6
2006-07-15,2006,7,15,Sud-Ouest,6.3,27.9,66.9
2006-07-16,2006,7,16,Sud-Ouest,13.45,26.2,77.9
2006-07-17,2006,7,17,Sud-Ouest,0.07,27.0,94.4
2006-07-18,2006,7,18,Sud-Ouest,4.36,24.8,68.3
2006-07-19,2006,7,19,Sud-Ouest,7.78,23.8,71.1
2006-07-20,2006,7,20,Sud-Ouest,4.57,26.4,71.8
2006-07-21,2006,7,21,Sud-Ouest,16.67,21.0,59.3
2006-07-22,2006,7,22,Sud-Ouest,7.01,20.1,56.7
2006-07-23,2006,7,23,Sud-Ouest,5.18,28.4,71.7
2006-07-24,2006,7,24,Sud-Ouest,22.37,23.0,71.9
2006-07-25,2006,7,25,Sud-Ouest,3.67,27.6,93.4
2006-07-26,2006,7,26,Sud-Ouest,9.19,28.3,51.3
2006-07-27,2006,7,27,Sud-Ouest,0.99,28.5,59.1
2006-07-28,2006,7,28,Sud-Ouest,3.09,22.2,82.2
2006-07-29,2006,7,29,Sud-Ouest,4.07,25.9,79.5
2006-07-30,2006,7,30,Sud-Ouest,7.73,25.2,81.4
2006-07-31,2006,7,31,Sud-Ouest,2.08,26.8,53.8
2006-08-01,2006,8,1,Sud-Ouest,6.8,28.6,68.0
2006-08-02,2006,8,2,Sud-Ouest,3.18,28.6,68.9
2006-08-03,2006,8,3,Sud-Ouest,1.54,24.6,77.2
2006-08-04,2006,8,4,Sud-Ouest,0.2,23.2,64.5
2006-08-05,2006,8,5,Sud-Ouest,2.85,26.6,59.6
2006-08-06,2006,8,6,Sud-Ouest,4.36,22.1,63.4
2006-08-07,2006,8,7,Sud-Ouest,11.52,24.1,50.1
2006-08-08,2006,8,8,Sud-Ouest,1.07,24.6,59.6
2006-08-09,2006,8,9,Sud-Ouest,1.41,24.4,82.0
2006-08-10,2006,8,10,Sud-Ouest,1.25,22.5,69.8
2006-08-11,2006,8,11,Sud-Ouest,3.41,26.0,79.1
2006-08-12,2006,8,12,Sud-Ouest,2.21,20.8,66.9
2006-08-13,2006,8,13,Sud-Ouest,8.15,24.4,71.8
2006-08-14,2006,8,14,Sud-Ouest,9.88,29.9,69.6
2006-08-15,2006,8,15,Sud-Ouest,0.07,26.4,68.3
2006-08-16,2006,8,16,Sud-Ouest,0.21,26.1,89.1
2006-08-17,2006,8,17,Sud-Ouest,2.17,22.8,83.7
2006-08-18,2006,8,18,Sud-Ouest,1.07,27.3,57.3
2006-08-19,2006,8,19,Sud-Ouest,15.65,27.5,54.0
2006-08-20,2006,8,20,Sud-Ouest,2.39,26.1,72.5
2006-08-21,2006,8,21,Sud-Ouest,0.11,22.6,65.6
2006-08-22,2006,8,22,Sud-Ouest,1.22,28.2,69.4
2006-08-23,2006,8,23,Sud-Ouest,2.81,24.2,68.6
2006-08-24,2006,8,24,Sud-Ouest,0.12,29.8,58.4
2006-08-25,2006,8,25,Sud-Ouest,0.57,21.7,63.8
2006-08-26,2006,8,26,Sud-Ouest,1.4,22.1,75.1
2006-08-27,2006,8,27,Sud-Ouest,1.44,26.1,73.2
2006-08-28,2006,8,28,Sud-Ouest,6.86,27.1,90.9
2006-08-29,2006,8,29,Sud-Ouest,1.2,27.1,66.9
2006-08-30,2006,8,30,Sud-Ouest,1.81,24.2,70.2
2006-08-31,2006,8,31,Sud-Ouest,8.8,29.0,78.2
2006-09-01,2006,9,1,Sud-Ouest,5.87,23.8,59.5
2006-09-02,2006,9,2,Sud-Ouest,2.58,28.9,64.2
2006-09-03,2006,9,3,Sud-Ouest,1.51,23.2,68.2
2006-09-04,2006,9,4,Sud-Ouest,1.32,25.8,55.1
2006-09-05,2006,9,5,Sud-Ouest,3.03,21.8,81.2
2006-09-06,2006,9,6,Sud-Ouest,5.86,24.3,60.3
2006-09-07,2006,9,7,Sud-Ouest,6.42,26.6,63.6
2006-09-08,2006,9,8,Sud-Ouest,1.34,22.5,74.0
2006-09-09,2006,9,9,Sud-Ouest,3.14,26.8,63.0
2006-09-10,2006,9,10,Sud-Ouest,1.23,24.5,71.7
2006-09-11,2006,9,11,Sud-Ouest,2.19,23.3,67.0
2006-09-12,2006,9,12,Sud-Ouest,0.72,24.6,57.3
2006-09-13,2006,9,13,Sud-Ouest,4.49,22.1,77.3
2006-09-14,2006,9,14,Sud-Ouest,9.85,21.8,69.9
2006-09-15,2006,9,15,Sud-Ouest,4.36,26.8,62.1
2006-09-16,2006,9,16,Sud-Ouest,1.54,27.8,60.4
2006-09-17,2006,9,17,Sud-Ouest,3.08,23.5,68.1
2006-09-18,2006,9,18,Sud-Ouest,3.44,24.5,93.0
2006-09-19,2006,9,19,Sud-Ouest,2.7,29.5,47.8
2006-09-20,2006,9,20,Sud-Ouest,0.9,27.1,68.2
2006-09-21,2006,9,21,Sud-Ouest,0.44,31.0,87.2
2006-09-22,2006,9,22,Sud-Ouest,0.3,23.9,68.8
2006-09-23,2006,9,23,Sud-Ouest,2.67,22.2,61.4
2006-09-24,2006,9,24,Sud-Ouest,0.14,20.0,52.3
2006-09-25,2006,9,25,Sud-Ouest,7.03,21.2,69.7
2006-09-26,2006,9,26,Sud-Ouest,0.4,27.0,86.1
2006-09-27,2006,9,27,Sud-Ouest,7.32,26.5,60.2
2006-09-28,2006,9,28,Sud-Ouest,2.0,24.4,59.6
2006-09-29,2006,9,29,Sud-Ouest,3.54,24.1,61.4
2006-09-30,2006,9,30,Sud-Ouest,1.29,27.5,85.9
2006-10-01,2006,10,1,Sud-Ouest,1.14,28.0,66.7
2006-10-02,2006,10,2,Sud-Ouest,0.9,25.3,61.8
2006-10-03,2006,10,3,Sud-Ouest,0.65,32.8,70.5
2006-10-04,2006,10,4,Sud-Ouest,8.14,24.9,58.0
2006-10-05,2006,10,5,Sud-Ouest,2.85,26.5,69.6
2006-10-06,2006,10,6,Sud-Ouest,4.81,22.5,84.6
2006-10-07,2006,10,7,Sud-Ouest,0.67,28.6,73.2
2006-10-08,2006,10,8,Sud-Ouest,6.37,23.1,77.3
2006-10-09,2006,10,9,Sud-Ouest,20.13,20.4,81.5
2006-10-10,2006,10,10,Sud-Ouest,11.83,27.3,84.3
2006-10-11,2006,10,11,Sud-Ouest,1.8,22.7,79.2
2006-10-12,2006,10,12,Sud-Ouest,0.25,26.3,63.9
2006-10-13,2006,10,13,Sud-Ouest,7.12,26.6,57.7
2006-10-14,2006,10,14,Sud-Ouest,1.14,24.0,61.9
2006-10-15,2006,10,15,Sud-Ouest,0.01,23.1,89.6
2006-10-16,2006,10,16,Sud-Ouest,1.18,25.3,84.4
2006-10-17,2006,10,17,Sud-Ouest,4.93,25.1,64.1
2006-10-18,2006,10,18,Sud-Ouest,0.24,20.4,79.3
2006-10-19,2006,10,19,Sud-Ouest,15.68,28.7,56.2
2006-10-20,2006,10,20,Sud-Ouest,0.94,24.3,77.8
2006-10-21,2006,10,21,Sud-Ouest,4.22,27.9,68.4
2006-10-22,2006,10,22,Sud-Ouest,1.18,25.1,60.2
2006-10-23,2006,10,23,Sud-Ouest,0.0,15.2,75.6
2006-10-24,2006,10,24,Sud-Ouest,2.04,29.1,60.8
2006-10-25,2006,10,25,Sud-Ouest,1.88,26.1,66.3
2006-10-26,2006,10,26,Sud-Ouest,0.23,20.9,59.9
2006-10-27,2006,10,27,Sud-Ouest,1.36,30.3,70.1
2006-10-28,2006,10,28,Sud-Ouest,2.41,21.1,88.0
2006-10-29,2006,10,29,Sud-Ouest,1.15,28.8,64.3
2006-10-30,2006,10,30,Sud-Ouest,4.88,18.5,74.5
2006-10-31,2006,10,31,Sud-Ouest,3.25,20.2,87.0
2006-11-01,2006,11,1,Sud-Ouest,1.4,26.0,53.1
2006-11-02,2006,11,2,Sud-Ouest,0.54,23.9,71.2
2006-11-03,2006,11,3,Sud-Ouest,7.24,27.4,62.8
2006-11-04,2006,11,4,Sud-Ouest,0.5,22.3,77.8
2006-11-05,2006,11,5,Sud-Ouest,4.12,32.2,52.1
2006-11-06,2006,11,6,Sud-Ouest,9.12,25.7,76.9
2006-11-07,2006,11,7,Sud-Ouest,0.1,29.9,74.1
2006-11-08,2006,11,8,Sud-Ouest,1.42,26.4,90.6
2006-11-09,2006,11,9,Sud-Ouest,2.76,24.1,76.4
2006-11-10,2006,11,10,Sud-Ouest,9.68,27.3,61.8
2006-11-11,2006,11,11,Sud-Ouest,4.7,24.0,57.1
2006-11-12,2006,11,12,Sud-Ouest,2.06,22.1,69.9
2006-11-13,2006,11,13,Sud-Ouest,0.77,25.6,67.9
2006-11-14,2006,11,14,Sud-Ouest,0.1,22.7,65.5
2006-11-15,2006,11,15,Sud-Ouest,2.65,20.2,68.8
2006-11-16,2006,11,16,Sud-Ouest,4.91,25.8,76.7
2006-11-17,2006,11,17,Sud-Ouest,2.98,25.2,60.9
2006-11-18,2006,11,18,Sud-Ouest,6.95,27.6,85.2
2006-11-19,2006,11,19,Sud-Ouest,0.9,28.2,58.3
2006-11-20,2006,11,20,Sud-Ouest,1.0,23.8,70.8
2006-11-21,2006,11,21,Sud-Ouest,19.97,28.4,57.7
2006-11-22,2006,11,22,Sud-Ouest,4.55,23.5,58.9
2006-11-23,2006,11,23,Sud-Ouest,0.31,21.6,67.0
2006-11-24,2006,11,24,Sud-Ouest,1.03,27.4,77.7
2006-11-25,2006,11,25,Sud-Ouest,3.26,20.8,93.3
2006-11-26,2006,11,26,Sud-Ouest,7.0,18.5,53.0
2006-11-27,2006,11,27,Sud-Ouest,4.24,27.2,86.7
2006-11-28,2006,11,28,Sud-Ouest,1.71,24.5,70.5
2006-11-29,2006,11,29,Sud-Ouest,3.0,23.0,50.1
2006-11-30,2006,11,30,Sud-Ouest,13.04,26.2,71.5
2006-12-01,2006,12,1,Sud-Ouest,0.75,31.0,49.5
2006-12-02,2006,12,2,Sud-Ouest,1.93,25.7,80.6
2006-12-03,2006,12,3,Sud-Ouest,5.95,28.7,64.0
2006-12-04,2006,12,4,Sud-Ouest,2.78,29.7,71.5
2006-12-05,2006,12,5,Sud-Ouest,16.89,26.3,66.9
2006-12-06,2006,12,6,Sud-Ouest,6.25,22.8,90.7
2006-12-07,2006,12,7,Sud-Ouest,5.39,28.8,68.2
2006-12-08,2006,12,8,Sud-Ouest,0.5,32.2,70.6
2006-12-09,2006,12,9,Sud-Ouest,5.2,27.6,86.0
2006-12-10,2006,12,10,Sud-Ouest,9.73,29.6,79.4
2006-12-11,2006,12,11,Sud-Ouest,0.71,35.5,54.3
2006-12-12,2006,12,12,Sud-Ouest,6.65,29.7,69.0
2006-12-13,2006,12,13,Sud-Ouest,0.99,29.7,68.0
2006-12-14,2006,12,14,Sud-Ouest,16.49,28.6,77.0
2006-12-15,2006,12,15,Sud-Ouest,6.88,30.9,83.6
2006-12-16,2006,12,16,Sud-Ouest,7.44,26.3,93.3
2006-12-17,2006,12,17,Sud-Ouest,15.84,26.5,63.9
2006-12-18,2006,12,18,Sud-Ouest,3.26,25.0,64.0
2006-12-19,2006,12,19,Sud-Ouest,0.86,24.5,65.0
2006-12-20,2006,12,20,Sud-Ouest,4.76,25.6,70.9
2006-12-21,2006,12,21,Sud-Ouest,1.53,23.8,79.1
2006-12-22,2006,12,22,Sud-Ouest,0.16,29.7,73.0
2006-12-23,2006,12,23,Sud-Ouest,2.0,22.0,79.0
2006-12-24,2006,12,24,Sud-Ouest,1.11,27.9,78.6
2006-12-25,2006,12,25,Sud-Ouest,6.98,28.5,60.4
2006-12-26,2006,12,26,Sud-Ouest,1.64,26.0,75.4
2006-12-27,2006,12,27,Sud-Ouest,15.66,28.0,57.1
2006-12-28,2006,12,28,Sud-Ouest,0.83,25.3,43.0
2006-12-29,2006,12,29,Sud-Ouest,6.92,26.9,66.6
2006-12-30,2006,12,30,Sud-Ouest,15.51,30.9,54.0
2006-12-31,2006,12,31,Sud-Ouest,27.57,18.5,62.6
2007-01-01,2007,1,1,Sud-Ouest,10.85,31.1,63.1
2007-01-02,2007,1,2,Sud-Ouest,29.36,24.7,77.7
2007-01-03,2007,1,3,Sud-Ouest,35.83,28.0,61.0
2007-01-04,2007,1,4,Sud-Ouest,12.57,28.9,79.7
2007-01-05,2007,1,5,Sud-Ouest,2.64,27.2,70.2
2007-01-06,2007,1,6,Sud-Ouest,3.25,23.0,97.2
2007-01-07,2007,1,7,Sud-Ouest,17.67,35.0,69.1
2007-01-08,2007,1,8,Sud-Ouest,51.31,30.0,84.3
2007-01-09,2007,1,9,Sud-Ouest,11.87,27.6,83.7
2007-01-10,2007,1,10,Sud-Ouest,21.44,25.0,84.7
2007-01-11,2007,1,11,Sud-Ouest,4.91,33.8,79.4
2007-01-12,2007,1,12,Sud-Ouest,62.33,29.0,76.2
2007-01-13,2007,1,13,Sud-Ouest,7.96,27.9,62.5
2007-01-14,2007,1,14,Sud-Ouest,7.72,26.6,72.1
2007-01-15,2007,1,15,Sud-Ouest,3.73,26.7,77.6
2007-01-16,2007,1,16,Sud-Ouest,1.63,33.7,67.5
2007-01-17,2007,1,17,Sud-Ouest,2.97,27.2,70.2
2007-01-18,2007,1,18,Sud-Ouest,0.88,28.9,72.9
2007-01-19,2007,1,19,Sud-Ouest,9.61,23.2,66.8
2007-01-20,2007,1,20,Sud-Ouest,1.89,29.7,68.6
2007-01-21,2007,1,21,Sud-Ouest,7.83,27.9,72.6
2007-01-22,2007,1,22,Sud-Ouest,5.28,33.5,94.1
2007-01-23,2007,1,23,Sud-Ouest,29.92,27.5,63.5
2007-01-24,2007,1,24,Sud-Ouest,1.41,26.0,61.5
2007-01-25,2007,1,25,Sud-Ouest,6.3,30.2,73.8
2007-01-26,2007,1,26,Sud-Ouest,4.02,30.8,80.2
2007-01-27,2007,1,27,Sud-Ouest,52.43,30.5,65.1
2007-01-28,2007,1,28,Sud-Ouest,30.03,27.5,58.9
2007-01-29,2007,1,29,Sud-Ouest,6.91,30.6,73.1
2007-01-30,2007,1,30,Sud-Ouest,37.16,30.0,60.9
2007-01-31,2007,1,31,Sud-Ouest,10.81,20.9,83.5
2007-02-01,2007,2,1,Sud-Ouest,7.01,32.5,51.0
2007-02-02,2007,2,2,Sud-Ouest,8.54,23.1,74.9
2007-02-03,2007,2,3,Sud-Ouest,5.69,30.6,70.7
2007-02-04,2007,2,4,Sud-Ouest,15.12,28.0,74.3
2007-02-05,2007,2,5,Sud-Ouest,5.51,24.1,78.0
2007-02-06,2007,2,6,Sud-Ouest,2.88,29.9,62.8
2007-02-07,2007,2,7,Sud-Ouest,0.23,29.0,61.8
2007-02-08,2007,2,8,Sud-Ouest,4.09,27.3,57.5
2007-02-09,2007,2,9,Sud-Ouest,1.97,30.8,59.3
2007-02-10,2007,2,10,Sud-Ouest,10.53,26.5,76.1
2007-02-11,2007,2,11,Sud-Ouest,2.25,26.8,71.9
2007-02-12,2007,2,12,Sud-Ouest,10.28,31.8,63.7
2007-02-13,2007,2,13,Sud-Ouest,6.27,31.3,73.1
2007-02-14,2007,2,14,Sud-Ouest,2.58,28.0,75.3
2007-02-15,2007,2,15,Sud-Ouest,3.71,26.7,68.0
2007-02-16,2007,2,16,Sud-Ouest,5.17,30.3,68.2
2007-02-17,2007,2,17,Sud-Ouest,12.78,31.5,54.8
2007-02-18,2007,2,18,Sud-Ouest,0.14,28.0,93.9
2007-02-19,2007,2,19,Sud-Ouest,1.9,29.6,83.3
2007-02-20,2007,2,20,Sud-Ouest,18.3,29.8,91.2
2007-02-21,2007,2,21,Sud-Ouest,14.46,34.5,75.2
2007-02-22,2007,2,22,Sud-Ouest,10.1,27.8,86.1
2007-02-23,2007,2,23,Sud-Ouest,8.83,28.6,56.1
2007-02-24,2007,2,24,Sud-Ouest,19.09,32.3,74.3
2007-02-25,2007,2,25,Sud-Ouest,6.77,28.4,73.0
2007-02-26,2007,2,26,Sud-Ouest,0.88,30.4,83.9
2007-02-27,2007,2,27,Sud-Ouest,21.9,26.8,94.0
2007-02-28,2007,2,28,Sud-Ouest,6.16,34.4,81.1
2007-03-01,2007,3,1,Sud-Ouest,29.54,26.9,79.5
2007-03-02,2007,3,2,Sud-Ouest,0.41,26.4,71.2
2007-03-03,2007,3,3,Sud-Ouest,22.8,27.6,80.1
2007-03-04,2007,3,4,Sud-Ouest,5.13,29.2,73.3
2007-03-05,2007,3,5,Sud-Ouest,8.02,26.8,52.2
2007-03-06,2007,3,6,Sud-Ouest,5.62,22.8,69.3
2007-03-07,2007,3,7,Sud-Ouest,3.78,24.9,63.0
2007-03-08,2007,3,8,Sud-Ouest,11.46,35.5,96.1
2007-03-09,2007,3,9,Sud-Ouest,2.46,35.7,87.0
2007-03-10,2007,3,10,Sud-Ouest,0.34,31.9,57.1
2007-03-11,2007,3,11,Sud-Ouest,3.88,28.3,45.8
2007-03-12,2007,3,12,Sud-Ouest,1.78,27.1,72.8
2007-03-13,2007,3,13,Sud-Ouest,14.9,24.5,58.0
2007-03-14,2007,3,14,Sud-Ouest,8.97,29.0,80.7
2007-03-15,2007,3,15,Sud-Ouest,4.91,30.1,74.3
2007-03-16,2007,3,16,Sud-Ouest,36.29,29.6,67.2
2007-03-17,2007,3,17,Sud-Ouest,22.46,22.9,52.9
2007-03-18,2007,3,18,Sud-Ouest,1.92,29.0,69.6
2007-03-19,2007,3,19,Sud-Ouest,2.42,24.3,74.3
2007-03-20,2007,3,20,Sud-Ouest,2.87,28.2,60.1
2007-03-21,2007,3,21,Sud-Ouest,1.3,28.1,75.0
2007-03-22,2007,3,22,Sud-Ouest,16.09,24.9,94.1
2007-03-23,2007,3,23,Sud-Ouest,11.69,27.3,85.7
2007-03-24,2007,3,24,Sud-Ouest,10.69,25.2,63.8
2007-03-25,2007,3,25,Sud-Ouest,13.82,25.7,84.3
2007-03-26,2007,3,26,Sud-Ouest,5.0,32.8,48.6
2007-03-27,2007,3,27,Sud-Ouest,4.14,35.2,75.5
2007-03-28,2007,3,28,Sud-Ouest,14.45,26.2,83.6
2007-03-29,2007,3,29,Sud-Ouest,10.3,29.6,79.2
2007-03-30,2007,3,30,Sud-Ouest,0.15,27.3,69.0
2007-03-31,2007,3,31,Sud-Ouest,1.71,28.6,70.0
2007-04-01,2007,4,1,Sud-Ouest,13.48,26.8,62.5
2007-04-02,2007,4,2,Sud-Ouest,9.0,27.9,69.8
2007-04-03,2007,4,3,Sud-Ouest,7.15,32.8,46.1
2007-04-04,2007,4,4,Sud-Ouest,2.5,28.9,74.2
2007-04-05,2007,4,5,Sud-Ouest,20.22,27.8,74.2
2007-04-06,2007,4,6,Sud-Ouest,7.03,32.2,77.0
2007-04-07,2007,4,7,Sud-Ouest,14.77,29.0,74.3
2007-04-08,2007,4,8,Sud-Ouest,1.0,30.5,73.4
2007-04-09,2007,4,9,Sud-Ouest,20.5,29.8,72.2
2007-04-10,2007,4,10,Sud-Ouest,3.42,29.9,67.6
2007-04-11,2007,4,11,Sud-Ouest,1.42,27.6,59.0
2007-04-12,2007,4,12,Sud-Ouest,2.27,28.6,57.7
2007-04-13,2007,4,13,Sud-Ouest,0.14,32.1,70.5
2007-04-14,2007,4,14,Sud-Ouest,8.14,27.1,66.6
2007-04-15,2007,4,15,Sud-Ouest,10.02,30.9,80.3
2007-04-16,2007,4,16,Sud-Ouest,1.6,28.3,71.8
2007-04-17,2007,4,17,Sud-Ouest,0.97,29.2,70.8
2007-04-18,2007,4,18,Sud-Ouest,6.04,30.3,70.6
2007-04-19,2007,4,19,Sud-Ouest,28.72,27.6,58.5
2007-04-20,2007,4,20,Sud-Ouest,5.44,29.1,70.3
2007-04-21,2007,4,21,Sud-Ouest,30.41,31.8,79.4
2007-04-22,2007,4,22,Sud-Ouest,2.21,25.8,74.3
2007-04-23,2007,4,23,Sud-Ouest,1.35,22.8,63.6
2007-04-24,2007,4,24,Sud-Ouest,5.34,27.2,79.3
2007-04-25,2007,4,25,Sud-Ouest,2.19,28.5,69.3
2007-04-26,2007,4,26,Sud-Ouest,6.49,32.1,70.0
2007-04-27,2007,4,27,Sud-Ouest,35.5,29.1,73.6
2007-04-28,2007,4,28,Sud-Ouest,14.54,26.9,79.6
2007-04-29,2007,4,29,Sud-Ouest,6.47,31.2,74.3
2007-04-30,2007,4,30,Sud-Ouest,3.13,30.0,46.8
2007-05-01,2007,5,1,Sud-Ouest,2.58,21.6,64.9
2007-05-02,2007,5,2,Sud-Ouest,5.29,25.8,73.4
2007-05-03,2007,5,3,Sud-Ouest,5.21,22.3,66.0
2007-05-04,2007,5,4,Sud-Ouest,8.19,27.4,68.7
2007-05-05,2007,5,5,Sud-Ouest,1.98,32.5,73.9
2007-05-06,2007,5,6,Sud-Ouest,2.4,30.7,79.5
2007-05-07,2007,5,7,Sud-Ouest,17.4,34.4,84.2
2007-05-08,2007,5,8,Sud-Ouest,22.15,30.4,51.5
2007-05-09,2007,5,9,Sud-Ouest,2.97,30.5,66.6
2007-05-10,2007,5,10,Sud-Ouest,36.06,26.7,54.0
2007-05-11,2007,5,11,Sud-Ouest,1.64,25.6,61.6
2007-05-12,2007,5,12,Sud-Ouest,9.22,28.7,60.8
2007-05-13,2007,5,13,Sud-Ouest,13.6,26.4,55.7
2007-05-14,2007,5,14,Sud-Ouest,7.17,27.5,81.9
2007-05-15,2007,5,15,Sud-Ouest,19.15,32.6,84.5
2007-05-16,2007,5,16,Sud-Ouest,3.53,35.0,80.6
2007-05-17,2007,5,17,Sud-Ouest,11.32,23.3,83.8
2007-05-18,2007,5,18,Sud-Ouest,6.5,25.6,68.9
2007-05-19,2007,5,19,Sud-Ouest,46.45,22.2,94.3
2007-05-20,2007,5,20,Sud-Ouest,7.84,26.1,78.9
2007-05-21,2007,5,21,Sud-Ouest,18.66,33.1,83.6
2007-05-22,2007,5,22,Sud-Ouest,2.71,28.6,66.4
2007-05-23,2007,5,23,Sud-Ouest,4.15,30.6,62.4
2007-05-24,2007,5,24,Sud-Ouest,8.29,24.3,65.4
2007-05-25,2007,5,25,Sud-Ouest,38.36,27.7,84.8
2007-05-26,2007,5,26,Sud-Ouest,2.16,25.0,57.4
2007-05-27,2007,5,27,Sud-Ouest,0.32,29.2,66.8
2007-05-28,2007,5,28,Sud-Ouest,0.71,29.3,68.9
2007-05-29,2007,5,29,Sud-Ouest,30.48,31.5,78.2
2007-05-30,2007,5,30,Sud-Ouest,0.74,29.1,88.6
2007-05-31,2007,5,31,Sud-Ouest,5.79,24.0,80.9
2007-06-01,2007,6,1,Sud-Ouest,14.71,25.4,51.6
2007-06-02,2007,6,2,Sud-Ouest,10.1,27.8,84.2
2007-06-03,2007,6,3,Sud-Ouest,1.55,31.3,88.1
2007-06-04,2007,6,4,Sud-Ouest,1.13,24.1,70.7
2007-06-05,2007,6,5,Sud-Ouest,6.43,25.8,91.0
2007-06-06,2007,6,6,Sud-Ouest,6.97,24.9,76.8
2007-06-07,2007,6,7,Sud-Ouest,1.53,31.0,44.9
2007-06-08,2007,6,8,Sud-Ouest,0.58,28.4,78.5
2007-06-09,2007,6,9,Sud-Ouest,10.96,25.0,81.7
2007-06-10,2007,6,10,Sud-Ouest,29.32,24.5,66.6
2007-06-11,2007,6,11,Sud-Ouest,11.52,28.1,71.9
2007-06-12,2007,6,12,Sud-Ouest,5.58,19.9,60.5
2007-06-13,2007,6,13,Sud-Ouest,12.83,32.4,76.2
2007-06-14,2007,6,14,Sud-Ouest,5.68,30.4,55.9
2007-06-15,2007,6,15,Sud-Ouest,1.75,24.0,81.3
2007-06-16,2007,6,16,Sud-Ouest,2.99,27.0,67.0
2007-06-17,2007,6,17,Sud-Ouest,8.36,26.2,66.4
2007-06-18,2007,6,18,Sud-Ouest,14.68,26.2,67.3
2007-06-19,2007,6,19,Sud-Ouest,2.68,25.9,67.3
2007-06-20,2007,6,20,Sud-Ouest,0.46,27.9,71.1
2007-06-21,2007,6,21,Sud-Ouest,2.44,19.3,58.4
2007-06-22,2007,6,22,Sud-Ouest,3.62,29.6,73.1
