id,date,categorie,region,ville,latitude,longitude,valeur,statut,source
4560,2022-09-26,depot_sauvage,Nord-Ouest,Bamenda,5.749814,9.504834,2,valide,whatsapp
4561,2020-02-09,panne_electricite,Nord,Guider,8.338862,12.662029,2,valide,app
4562,2020-07-06,route_abimee,Adamaoua,Meiganga,7.048514,12.477706,4,valide,app
4563,2021-01-01,route_abimee,Centre,Obala,3.499512,12.69964,2,valide,web
4564,2020-09-28,panne_electricite,Sud,Ebolowa,1.725942,10.943769,4,valide,web
4565,2022-09-04,route_abimee,Adamaoua,Ngaoundéré,6.461776,12.315262,2,traite,app
4566,2023-05-21,route_abimee,Sud,Ebolowa,2.490141,10.780177,3,valide,web
4567,2021-08-22,panne_electricite,Extrême-Nord,Kousséri,10.272201,14.350155,3,valide,app
4568,2021-08-14,route_abimee,Centre,Obala,4.104162,11.940143,2,valide,app
4569,2023-12-21,panne_electricite,Centre,Yaoundé,4.269867,12.263648,2,valide,app
4570,2022-09-25,panne_electricite,Adamaoua,Meiganga,7.005112,13.546797,3,valide,whatsapp
4571,2021-07-28,route_abimee,Sud,Kribi,2.162776,10.565879,4,en_attente,ussd
4572,2023-04-23,route_abimee,Sud,Ebolowa,2.610706,11.957385,3,valide,whatsapp
4573,2023-05-22,panne_electricite,Littoral,Douala,5.111053,10.470604,4,en_attente,app
4574,2020-11-10,panne_electricite,Sud-Ouest,Kumba,4.359168,8.94862,3,valide,app
4575,2021-01-12,depot_sauvage,Littoral,Douala,3.898038,9.952063,3,valide,web
4576,2023-08-23,route_abimee,Est,Bertoua,3.992404,13.270071,3,valide,app
4577,2023-01-17,route_abimee,Extrême-Nord,Mora,10.156597,13.747552,3,en_attente,whatsapp
4578,2023-07-20,prix_marche,Est,Abong-Mbang,4.223215,14.646021,1775,valide,web
4579,2022-01-13,penurie_eau,Adamaoua,Meiganga,7.944841,12.81533,1,valide,app
4580,2022-06-23,depot_sauvage,Sud,Ebolowa,2.48079,11.248879,1,valide,web
4581,2020-12-16,depot_sauvage,Adamaoua,Ngaoundéré,7.311247,13.56002,2,en_attente,whatsapp
4582,2022-06-22,prix_marche,Littoral,Douala,3.497031,10.746805,1278,valide,web
4583,2021-09-23,depot_sauvage,Centre,Mfou,3.774109,12.433508,4,valide,app
4584,2020-06-20,panne_electricite,Est,Abong-Mbang,4.599726,13.328289,2,valide,whatsapp
4585,2022-06-12,penurie_eau,Nord,Garoua,9.364318,12.752045,2,en_attente,whatsapp
4586,2020-03-18,depot_sauvage,Nord,Garoua,9.082313,13.898583,2,traite,app
4587,2021-09-29,route_abimee,Est,Abong-Mbang,3.558909,14.795552,4,valide,app
4588,2022-08-04,penurie_eau,Adamaoua,Meiganga,7.316699,12.456981,3,en_attente,app
4589,2020-12-19,penurie_eau,Ouest,Foumban,4.420338,9.553688,3,traite,app
4590,2020-10-23,panne_electricite,Adamaoua,Ngaoundéré,7.072356,12.938286,4,en_attente,web
4591,2020-05-07,penurie_eau,Nord-Ouest,Bamenda,5.680803,10.324202,3,valide,app
4592,2020-03-29,panne_electricite,Ouest,Foumban,5.060019,10.541097,3,valide,app
4593,2023-03-15,depot_sauvage,Extrême-Nord,Kousséri,10.302378,14.277358,1,en_attente,app
4594,2023-08-30,panne_electricite,Sud-Ouest,Limbe,4.496763,8.66077,3,valide,app
4595,2021-11-30,prix_marche,Nord,Guider,9.210295,12.515293,480,valide,whatsapp
4596,2021-10-02,panne_electricite,Est,Bertoua,4.010061,13.734076,2,valide,ussd
4597,2023-10-25,prix_marche,Est,Abong-Mbang,3.895166,13.752808,1045,valide,whatsapp
4598,2023-04-24,prix_marche,Adamaoua,Ngaoundéré,6.900743,13.030372,1892,en_attente,web
4599,2020-12-06,prix_marche,Sud,Kribi,2.670179,11.484327,953,valide,app
4600,2020-12-20,prix_marche,Centre,Mfou,3.428495,12.737897,588,valide,ussd
4601,2022-04-03,penurie_eau,Littoral,Edéa,4.423915,9.031851,3,traite,ussd
4602,2020-08-03,prix_marche,Nord,Guider,8.99192,12.998876,682,valide,app
4603,2020-10-18,depot_sauvage,Littoral,Nkongsamba,3.888184,9.865938,4,valide,whatsapp
4604,2020-05-08,route_abimee,Nord-Ouest,Bamenda,5.313334,9.773413,4,valide,whatsapp
4605,2020-03-22,prix_marche,Est,Bertoua,4.486648,13.902849,1438,en_attente,app
4606,2021-04-05,route_abimee,Centre,Obala,4.665456,12.098493,1,valide,app
4607,2020-01-09,depot_sauvage,Centre,Obala,4.138517,11.510773,3,en_attente,web
4608,2022-09-01,route_abimee,Nord-Ouest,Bamenda,5.289732,11.150082,4,traite,app
4609,2020-05-13,route_abimee,Sud,Ebolowa,2.168357,10.695613,1,en_attente,whatsapp
4610,2020-01-06,depot_sauvage,Sud,Kribi,2.78167,11.032334,1,valide,app
4611,2020-11-22,route_abimee,Littoral,Edéa,4.196373,9.774239,2,valide,whatsapp
4612,2021-11-21,panne_electricite,Nord-Ouest,Bamenda,6.419684,9.311914,3,valide,whatsapp
4613,2021-05-08,penurie_eau,Ouest,Foumban,6.071964,10.005175,2,valide,web
4614,2023-07-26,panne_electricite,Extrême-Nord,Maroua,9.222876,14.010752,3,en_attente,ussd
4615,2021-10-31,panne_electricite,Nord,Guider,8.900332,13.112252,1,en_attente,whatsapp
4616,2023-12-15,depot_sauvage,Centre,Yaoundé,3.521362,12.575958,4,valide,whatsapp
4617,2021-05-05,panne_electricite,Sud-Ouest,Kumba,3.427335,9.584248,4,valide,web
4618,2023-04-02,penurie_eau,Extrême-Nord,Maroua,9.626818,14.608289,1,valide,whatsapp
4619,2022-11-06,depot_sauvage,Adamaoua,Ngaoundéré,6.973128,12.635818,4,en_attente,app
4620,2022-07-12,depot_sauvage,Centre,Yaoundé,4.2357,11.786935,4,valide,ussd
4621,2022-09-22,depot_sauvage,Ouest,Dschang,4.545806,9.904786,2,valide,whatsapp
4622,2020-03-03,prix_marche,Littoral,Douala,4.380297,9.688143,847,en_attente,app
4623,2021-07-07,route_abimee,Nord-Ouest,Kumbo,5.47461,9.954239,2,valide,whatsapp
4624,2021-06-30,penurie_eau,Nord-Ouest,Bamenda,6.266714,10.121548,3,valide,whatsapp
4625,2020-12-01,depot_sauvage,Littoral,Douala,3.072451,10.583949,4,en_attente,whatsapp
4626,2024-01-15,panne_electricite,Nord-Ouest,Bamenda,6.594244,9.313043,3,valide,web
4627,2023-10-26,panne_electricite,Centre,Yaoundé,3.794998,12.022077,4,valide,app
4628,2020-03-17,penurie_eau,Sud,Ebolowa,3.371582,11.22011,1,valide,web
4629,2020-08-29,depot_sauvage,Centre,Mfou,3.753363,11.580786,3,en_attente,app
4630,2023-12-02,prix_marche,Extrême-Nord,Kousséri,10.160695,13.904404,291,valide,whatsapp
4631,2020-01-10,route_abimee,Est,Abong-Mbang,4.390537,12.787223,3,valide,whatsapp
4632,2020-01-11,panne_electricite,Extrême-Nord,Kousséri,9.946532,13.809274,2,valide,whatsapp
4633,2021-07-03,route_abimee,Sud-Ouest,Limbe,4.839309,8.648293,1,valide,ussd
4634,2020-05-26,route_abimee,Centre,Yaoundé,3.706562,12.090631,2,traite,whatsapp
4635,2023-03-23,panne_electricite,Sud-Ouest,Buea,4.41594,8.870625,2,valide,whatsapp
4636,2020-12-14,route_abimee,Sud,Ebolowa,1.931717,11.376782,3,valide,app
4637,2021-08-30,depot_sauvage,Extrême-Nord,Kousséri,10.336622,14.398706,4,valide,app
4638,2021-10-29,prix_marche,Sud,Kribi,2.777676,11.112371,1170,traite,app
4639,2023-07-03,panne_electricite,Adamaoua,Meiganga,6.846264,12.599908,3,valide,whatsapp
4640,2023-03-03,panne_electricite,Extrême-Nord,Mora,9.684415,13.90102,3,en_attente,web
4641,2023-05-13,prix_marche,Littoral,Edéa,4.363622,9.78033,1998,en_attente,whatsapp
4642,2023-06-09,prix_marche,Nord-Ouest,Bamenda,6.71732,10.300854,1246,valide,app
4643,2021-05-01,depot_sauvage,Adamaoua,Ngaoundéré,8.366701,12.844451,1,valide,whatsapp
4644,2023-09-14,route_abimee,Nord-Ouest,Bamenda,6.117179,10.548957,4,valide,ussd
4645,2020-04-24,depot_sauvage,Nord,Garoua,8.336012,12.51798,2,valide,web
4646,2020-09-09,route_abimee,Nord-Ouest,Bamenda,6.351395,9.925496,3,valide,whatsapp
4647,2021-05-29,route_abimee,Littoral,Nkongsamba,4.104641,9.876714,1,valide,web
4648,2021-02-27,prix_marche,Sud,Kribi,2.270753,10.595765,1489,en_attente,whatsapp
4649,2023-04-10,route_abimee,Ouest,Foumban,4.970754,9.74982,2,en_attente,ussd
4650,2023-05-16,depot_sauvage,Littoral,Douala,3.921093,9.098207,2,en_attente,whatsapp
4651,2020-10-11,prix_marche,Ouest,Foumban,5.608059,9.465567,871,en_attente,whatsapp
4652,2023-08-17,penurie_eau,Extrême-Nord,Mora,9.764115,13.240085,1,en_attente,whatsapp
4653,2022-07-13,penurie_eau,Littoral,Nkongsamba,3.345906,10.138051,1,valide,app
4654,2020-07-12,route_abimee,Littoral,Edéa,3.680902,10.084656,3,valide,app
4655,2022-05-21,route_abimee,Centre,Obala,3.594362,11.731407,4,en_attente,whatsapp
4656,2023-07-30,depot_sauvage,Nord,Garoua,9.192304,13.426834,2,traite,ussd
4657,2021-07-09,route_abimee,Ouest,Foumban,5.446518,10.2632,2,en_attente,app
4658,2024-02-06,depot_sauvage,Centre,Mfou,4.111308,11.873933,2,en_attente,app
4659,2020-11-20,prix_marche,Nord,Guider,9.58129,12.895619,1589,valide,whatsapp
4660,2023-08-10,route_abimee,Sud,Ebolowa,2.267682,11.010435,2,valide,whatsapp
4661,2022-11-16,depot_sauvage,Sud,Kribi,2.617477,11.340782,4,en_attente,whatsapp
4662,2022-10-04,route_abimee,Nord,Garoua,9.060737,12.527932,2,valide,ussd
4663,2020-02-28,penurie_eau,Extrême-Nord,Kousséri,9.948367,13.66162,2,en_attente,whatsapp
4664,2020-04-04,penurie_eau,Centre,Yaoundé,4.736747,11.993159,4,valide,ussd
4665,2022-11-27,depot_sauvage,Nord-Ouest,Kumbo,5.822081,10.668918,2,valide,whatsapp
4666,2022-11-03,prix_marche,Nord-Ouest,Kumbo,5.356718,10.099361,1044,valide,whatsapp
4667,2021-10-23,depot_sauvage,Adamaoua,Meiganga,6.614258,13.68159,4,en_attente,web
4668,2022-06-12,panne_electricite,Centre,Yaoundé,3.270609,11.46989,1,en_attente,app
4669,2023-04-16,depot_sauvage,Ouest,Dschang,4.599453,9.930841,2,valide,whatsapp
4670,2020-01-11,route_abimee,Est,Abong-Mbang,3.741182,13.865485,2,traite,web
4671,2020-10-31,route_abimee,Nord,Guider,9.312084,12.584075,2,valide,web
4672,2021-08-19,route_abimee,Nord,Guider,9.289062,13.374129,1,valide,whatsapp
4673,2021-04-15,route_abimee,Adamaoua,Meiganga,6.458647,12.775167,1,en_attente,whatsapp
4674,2021-08-20,route_abimee,Sud-Ouest,Limbe,3.712091,8.672832,3,en_attente,app
4675,2022-01-04,route_abimee,Centre,Mfou,3.745716,12.49709,1,traite,app
4676,2021-12-11,panne_electricite,Sud-Ouest,Kumba,4.73371,9.575669,3,valide,web
4677,2021-09-20,panne_electricite,Extrême-Nord,Maroua,10.237339,14.168197,4,valide,whatsapp
4678,2023-06-03,route_abimee,Ouest,Dschang,4.591571,10.283645,1,valide,app
4679,2023-07-12,route_abimee,Centre,Mfou,4.533681,11.817528,1,valide,app
4680,2020-05-24,penurie_eau,Ouest,Bafoussam,5.279578,9.81392,3,traite,web
4681,2020-12-18,depot_sauvage,Littoral,Douala,3.466144,9.131915,1,valide,web
4682,2020-04-05,panne_electricite,Est,Abong-Mbang,3.86195,14.407619,4,valide,ussd
4683,2022-03-19,prix_marche,Sud-Ouest,Kumba,5.096065,8.35946,148,valide,whatsapp
4684,2020-09-10,depot_sauvage,Nord-Ouest,Bamenda,6.329805,9.992545,2,valide,web
4685,2024-02-07,panne_electricite,Sud,Ebolowa,3.079896,10.832335,4,valide,ussd
4686,2022-05-23,panne_electricite,Nord-Ouest,Kumbo,6.188174,10.427753,3,traite,whatsapp
4687,2023-06-01,route_abimee,Centre,Yaoundé,4.285491,11.833819,1,valide,whatsapp
4688,2023-11-27,prix_marche,Ouest,Foumban,4.299132,9.085026,1166,en_attente,app
4689,2021-03-03,depot_sauvage,Centre,Yaoundé,4.42283,12.218262,3,valide,whatsapp
4690,2022-05-14,depot_sauvage,Nord,Guider,9.350122,13.226533,4,en_attente,app
4691,2021-11-12,depot_sauvage,Ouest,Foumban,5.071309,10.444174,4,traite,whatsapp
4692,2022-08-07,prix_marche,Nord,Garoua,8.04399,13.246841,211,en_attente,web
4693,2023-12-15,depot_sauvage,Sud-Ouest,Limbe,4.4569,9.28871,2,valide,whatsapp
4694,2022-09-11,penurie_eau,Sud,Kribi,3.4769,11.101346,2,valide,web
4695,2023-08-26,route_abimee,Extrême-Nord,Mora,10.009528,13.204132,3,valide,whatsapp
4696,2020-12-22,prix_marche,Littoral,Nkongsamba,4.977766,9.756838,373,en_attente,app
4697,2020-03-09,prix_marche,Est,Bertoua,3.015085,14.411716,321,valide,whatsapp
4698,2023-07-27,depot_sauvage,Sud,Kribi,3.420912,10.707888,4,valide,whatsapp
4699,2020-10-28,prix_marche,Ouest,Foumban,5.326479,10.153436,131,en_attente,app
4700,2020-10-07,panne_electricite,Sud-Ouest,Buea,5.382123,9.684923,2,valide,web
4701,2021-10-14,prix_marche,Extrême-Nord,Kousséri,10.916933,14.905305,406,traite,app
4702,2021-09-13,route_abimee,Extrême-Nord,Maroua,9.339151,13.73056,2,valide,whatsapp
4703,2022-08-14,depot_sauvage,Littoral,Nkongsamba,3.732225,9.712232,2,traite,app
4704,2021-05-05,panne_electricite,Sud-Ouest,Limbe,5.283352,9.327553,3,en_attente,web
4705,2020-12-18,penurie_eau,Extrême-Nord,Mora,9.407828,14.08044,3,en_attente,whatsapp
4706,2021-07-28,panne_electricite,Sud,Kribi,2.953376,10.739918,3,en_attente,whatsapp
4707,2021-09-10,depot_sauvage,Nord-Ouest,Bamenda,6.074411,10.645054,4,valide,app
4708,2023-12-03,route_abimee,Littoral,Edéa,4.069687,10.433166,3,valide,app
4709,2021-10-03,penurie_eau,Adamaoua,Meiganga,7.790176,13.093976,2,valide,whatsapp
4710,2023-11-28,panne_electricite,Ouest,Foumban,5.617645,10.23826,4,valide,whatsapp
4711,2020-04-12,panne_electricite,Nord,Guider,9.591383,12.266478,1,valide,whatsapp
4712,2020-11-30,panne_electricite,Est,Bertoua,3.935106,15.22421,4,valide,app
4713,2021-10-25,penurie_eau,Sud-Ouest,Kumba,4.372116,9.062046,2,traite,web
4714,2022-07-05,penurie_eau,Nord-Ouest,Kumbo,6.296581,10.284493,3,valide,whatsapp
4715,2023-09-24,panne_electricite,Sud-Ouest,Buea,4.159521,9.00791,1,valide,ussd
4716,2022-01-28,penurie_eau,Sud-Ouest,Kumba,4.212906,9.650938,2,valide,ussd
4717,2020-12-05,prix_marche,Nord-Ouest,Bamenda,6.505354,9.372957,1978,traite,ussd
4718,2021-03-23,depot_sauvage,Centre,Obala,3.727352,11.699874,1,valide,whatsapp
4719,2020-04-25,prix_marche,Centre,Obala,3.582461,11.859476,698,valide,whatsapp
4720,2020-01-23,route_abimee,Littoral,Edéa,2.848798,10.506347,3,valide,web
4721,2020-07-20,depot_sauvage,Extrême-Nord,Maroua,10.547266,13.248113,2,valide,web
4722,2022-01-21,penurie_eau,Ouest,Foumban,4.430877,9.881581,3,valide,app
4723,2022-01-19,route_abimee,Est,Bertoua,3.980219,14.390077,3,valide,whatsapp
4724,2021-01-15,depot_sauvage,Extrême-Nord,Mora,9.824762,13.854,4,valide,whatsapp
4725,2021-11-30,depot_sauvage,Nord-Ouest,Bamenda,5.422237,9.962963,2,valide,app
4726,2023-06-13,depot_sauvage,Est,Abong-Mbang,4.653879,13.60297,1,en_attente,whatsapp
4727,2020-06-16,depot_sauvage,Nord-Ouest,Kumbo,6.101591,10.319369,4,valide,web
4728,2020-09-30,panne_electricite,Sud,Ebolowa,2.59824,10.867763,4,valide,app
4729,2020-01-16,panne_electricite,Sud,Ebolowa,2.713353,11.521739,2,valide,whatsapp
4730,2023-02-11,prix_marche,Littoral,Nkongsamba,3.850028,9.804993,1396,valide,app
4731,2022-05-23,prix_marche,Sud,Kribi,2.69537,11.473283,766,valide,app
4732,2021-10-14,panne_electricite,Centre,Yaoundé,3.208561,12.187535,3,valide,app
4733,2023-02-04,depot_sauvage,Sud,Ebolowa,2.681751,11.506262,1,valide,whatsapp
4734,2020-05-19,route_abimee,Extrême-Nord,Maroua,9.769369,13.880357,4,valide,app
4735,2023-12-07,route_abimee,Ouest,Foumban,4.863128,10.461792,1,valide,whatsapp
4736,2023-01-17,route_abimee,Sud,Kribi,2.412808,10.360626,3,en_attente,ussd
4737,2021-06-12,route_abimee,Ouest,Dschang,5.247966,10.852419,2,valide,app
4738,2022-05-14,route_abimee,Sud-Ouest,Buea,4.556098,9.414438,3,valide,whatsapp
4739,2023-06-30,panne_electricite,Est,Bertoua,4.196623,14.120249,3,valide,whatsapp
4740,2020-09-19,prix_marche,Centre,Obala,3.834394,11.919186,1202,valide,whatsapp
4741,2023-09-12,route_abimee,Extrême-Nord,Mora,9.423283,13.705098,4,traite,ussd
4742,2021-07-08,depot_sauvage,Littoral,Douala,4.006108,10.505967,4,valide,app
4743,2021-07-19,route_abimee,Centre,Mfou,3.720909,11.858125,3,valide,web
4744,2023-03-11,route_abimee,Littoral,Nkongsamba,4.099724,9.392682,2,valide,whatsapp
4745,2022-10-24,prix_marche,Littoral,Edéa,3.58907,10.066094,1296,valide,web
4746,2021-03-26,panne_electricite,Nord,Guider,8.687916,13.61604,1,valide,app
4747,2020-07-24,route_abimee,Littoral,Douala,3.670847,8.740374,2,valide,whatsapp
4748,2020-04-27,prix_marche,Est,Abong-Mbang,3.816797,13.600179,519,valide,app
4749,2021-08-11,depot_sauvage,Adamaoua,Meiganga,7.249254,13.161169,4,en_attente,whatsapp
4750,2023-06-20,penurie_eau,Extrême-Nord,Kousséri,9.438441,13.608812,4,valide,web
4751,2020-03-16,panne_electricite,Est,Bertoua,3.898001,13.641533,4,valide,whatsapp
4752,2023-10-12,depot_sauvage,Ouest,Dschang,4.403129,11.076597,2,valide,whatsapp
4753,2021-07-25,panne_electricite,Sud,Kribi,2.342901,11.098124,1,valide,app
4754,2022-10-04,depot_sauvage,Ouest,Dschang,5.083589,9.89193,3,valide,whatsapp
4755,2021-10-23,panne_electricite,Nord-Ouest,Bamenda,5.189615,10.197587,4,valide,whatsapp
4756,2021-01-02,depot_sauvage,Adamaoua,Ngaoundéré,6.463406,13.0755,2,valide,ussd
4757,2022-07-20,depot_sauvage,Ouest,Bafoussam,4.72246,9.228958,3,valide,whatsapp
4758,2020-12-01,route_abimee,Nord,Garoua,8.676771,12.525974,4,en_attente,ussd
4759,2021-01-13,penurie_eau,Extrême-Nord,Maroua,10.143702,13.805464,3,en_attente,web
4760,2022-12-05,route_abimee,Adamaoua,Meiganga,6.851583,13.609551,2,valide,app
4761,2021-05-29,panne_electricite,Nord-Ouest,Kumbo,7.179039,9.069456,2,traite,app
4762,2021-01-21,prix_marche,Centre,Mfou,3.775438,12.056493,1402,en_attente,whatsapp
4763,2023-03-11,panne_electricite,Nord,Guider,8.780776,13.114942,3,valide,web
4764,2021-11-15,panne_electricite,Nord-Ouest,Bamenda,6.280196,10.614092,3,traite,whatsapp
4765,2023-07-09,panne_electricite,Est,Abong-Mbang,3.878502,14.17235,3,en_attente,whatsapp
4766,2022-05-09,penurie_eau,Nord-Ouest,Kumbo,6.108361,10.434949,4,valide,app
4767,2023-05-29,panne_electricite,Sud-Ouest,Buea,5.411025,8.759242,2,en_attente,whatsapp
4768,2021-07-31,depot_sauvage,Sud,Kribi,2.692412,11.273937,4,valide,app
4769,2023-10-06,depot_sauvage,Extrême-Nord,Kousséri,9.988434,13.879268,4,valide,whatsapp
4770,2021-09-21,panne_electricite,Ouest,Foumban,5.302563,10.142565,2,valide,app
4771,2020-01-19,depot_sauvage,Ouest,Foumban,4.717573,10.003492,4,en_attente,app
4772,2024-01-11,penurie_eau,Nord-Ouest,Bamenda,5.755948,10.706318,4,valide,whatsapp
4773,2021-07-24,penurie_eau,Extrême-Nord,Maroua,9.422171,14.665429,3,traite,whatsapp
4774,2020-02-22,prix_marche,Littoral,Douala,3.641793,9.534124,1163,valide,whatsapp
4775,2021-05-08,route_abimee,Extrême-Nord,Maroua,9.938801,13.356018,3,valide,app
4776,2021-08-18,depot_sauvage,Sud-Ouest,Limbe,5.70365,9.016431,1,valide,web
4777,2022-11-20,route_abimee,Littoral,Douala,4.318764,10.007339,1,valide,app
4778,2023-08-15,penurie_eau,Sud,Ebolowa,2.651791,9.797838,3,valide,app
4779,2022-06-07,panne_electricite,Adamaoua,Meiganga,6.802511,13.479504,1,valide,web
4780,2023-08-14,penurie_eau,Nord,Garoua,9.312926,13.221405,1,valide,web
4781,2020-03-26,route_abimee,Adamaoua,Meiganga,6.360727,12.179624,3,valide,app
4782,2022-06-19,penurie_eau,Extrême-Nord,Kousséri,9.719441,14.104749,2,valide,app
4783,2020-04-29,route_abimee,Sud,Ebolowa,2.20918,10.326239,1,traite,app
4784,2024-01-05,prix_marche,Extrême-Nord,Maroua,10.135223,13.447624,1836,valide,whatsapp
4785,2022-09-27,prix_marche,Sud-Ouest,Limbe,5.194127,9.530548,958,valide,ussd
4786,2021-11-17,penurie_eau,Est,Abong-Mbang,4.186899,14.583524,2,valide,whatsapp
4787,2021-01-13,penurie_eau,Nord,Guider,8.379454,13.018746,2,valide,whatsapp
4788,2023-04-10,penurie_eau,Sud,Kribi,2.155419,11.207252,2,valide,whatsapp
4789,2023-10-28,route_abimee,Est,Abong-Mbang,3.293499,14.864967,4,valide,whatsapp
4790,2022-03-06,penurie_eau,Adamaoua,Meiganga,7.534733,12.977051,3,en_attente,app
4791,2022-03-07,penurie_eau,Adamaoua,Ngaoundéré,7.096863,13.38294,3,valide,whatsapp
4792,2023-08-10,prix_marche,Nord,Garoua,8.588815,12.369218,1542,valide,whatsapp
4793,2022-12-25,penurie_eau,Sud,Ebolowa,1.901255,10.931136,2,en_attente,whatsapp
4794,2023-09-28,panne_electricite,Sud-Ouest,Kumba,4.325597,9.488603,4,valide,ussd
4795,2020-11-03,panne_electricite,Littoral,Edéa,4.016409,9.198551,2,valide,app
4796,2020-12-20,penurie_eau,Sud,Kribi,2.40509,9.555705,2,valide,app
4797,2020-09-02,panne_electricite,Centre,Obala,3.245062,11.908812,1,valide,ussd
4798,2022-05-25,depot_sauvage,Centre,Yaoundé,4.835804,12.38403,4,traite,web
4799,2020-09-03,prix_marche,Extrême-Nord,Maroua,10.207106,14.182912,601,valide,whatsapp
4800,2020-09-19,depot_sauvage,Adamaoua,Ngaoundéré,7.830501,11.773631,4,en_attente,web
4801,2021-05-03,panne_electricite,Littoral,Edéa,3.089844,9.641256,3,valide,ussd
4802,2020-07-21,depot_sauvage,Est,Abong-Mbang,4.592943,14.212926,4,en_attente,app
4803,2023-05-29,route_abimee,Centre,Mfou,3.116143,12.342113,4,traite,web
4804,2022-11-23,panne_electricite,Extrême-Nord,Kousséri,10.310516,14.292166,2,valide,web
4805,2020-05-11,penurie_eau,Sud-Ouest,Kumba,3.919501,8.837601,2,valide,whatsapp
4806,2021-01-20,depot_sauvage,Extrême-Nord,Mora,10.028108,13.505523,1,valide,whatsapp
4807,2022-02-25,penurie_eau,Ouest,Foumban,4.833109,10.759222,4,valide,web
4808,2021-05-12,penurie_eau,Nord,Garoua,9.452561,12.49928,2,valide,web
4809,2021-11-17,depot_sauvage,Sud-Ouest,Limbe,3.866363,8.939178,4,en_attente,whatsapp
4810,2021-04-13,depot_sauvage,Adamaoua,Ngaoundéré,7.497835,13.955716,4,valide,ussd
4811,2020-03-21,route_abimee,Extrême-Nord,Mora,9.888864,13.989378,4,en_attente,web
4812,2023-01-21,depot_sauvage,Nord,Guider,8.477226,12.636474,1,valide,app
4813,2020-06-13,prix_marche,Sud-Ouest,Kumba,4.714252,9.701984,1207,valide,web
4814,2023-06-26,prix_marche,Extrême-Nord,Maroua,10.035856,14.670377,955,valide,whatsapp
4815,2022-03-12,prix_marche,Est,Bertoua,3.537077,13.249465,390,en_attente,whatsapp
4816,2020-11-26,panne_electricite,Nord-Ouest,Kumbo,5.467785,10.622023,3,valide,whatsapp
4817,2022-03-29,prix_marche,Est,Abong-Mbang,3.965895,13.838392,991,valide,whatsapp
4818,2021-02-22,penurie_eau,Centre,Yaoundé,4.155885,11.367437,1,valide,whatsapp
4819,2023-07-02,penurie_eau,Centre,Obala,3.305778,11.546454,2,valide,whatsapp
4820,2020-06-29,depot_sauvage,Sud-Ouest,Limbe,5.267339,9.093314,2,en_attente,app
4821,2023-07-04,penurie_eau,Adamaoua,Meiganga,6.425708,12.658616,2,valide,whatsapp
4822,2022-07-22,penurie_eau,Nord,Garoua,9.241731,12.801436,1,valide,whatsapp
4823,2020-12-02,route_abimee,Adamaoua,Ngaoundéré,7.9286,13.48095,1,en_attente,ussd
4824,2023-10-07,penurie_eau,Nord-Ouest,Kumbo,6.254008,10.329554,2,valide,app
4825,2021-01-30,panne_electricite,Est,Abong-Mbang,4.077696,14.516337,4,valide,app
