date,annee,mois,region,produit,prix_fcfa_kg,volume_tonnes,valeur_totale_millions
2002-06-01,2002,6,Sud-Ouest,Huile de palme,463.53,2182,1011.41
2002-07-01,2002,7,Sud-Ouest,Huile de palme,457.61,2806,1284.05
2002-08-01,2002,8,Sud-Ouest,Huile de palme,400.63,1803,722.34
2002-09-01,2002,9,Sud-Ouest,Huile de palme,433.52,781,338.58
2002-10-01,2002,10,Sud-Ouest,Huile de palme,397.37,883,350.88
2002-11-01,2002,11,Sud-Ouest,Huile de palme,474.45,1285,609.67
2002-12-01,2002,12,Sud-Ouest,Huile de palme,461.87,334,154.27
2003-01-01,2003,1,Sud-Ouest,Huile de palme,625.19,2508,1567.98
2003-02-01,2003,2,Sud-Ouest,Huile de palme,629.83,4843,3050.26
2003-03-01,2003,3,Sud-Ouest,Huile de palme,543.47,1757,954.87
2003-04-01,2003,4,Sud-Ouest,Huile de palme,484.49,4389,2126.41
2003-05-01,2003,5,Sud-Ouest,Huile de palme,500.49,3828,1915.88
2003-06-01,2003,6,Sud-Ouest,Huile de palme,531.06,3006,1596.37
2003-07-01,2003,7,Sud-Ouest,Huile de palme,446.77,4508,2014.04
2003-08-01,2003,8,Sud-Ouest,Huile de palme,433.64,2467,1069.8
2003-09-01,2003,9,Sud-Ouest,Huile de palme,453.95,4113,1867.09
2003-10-01,2003,10,Sud-Ouest,Huile de palme,355.56,3101,1102.61
2003-11-01,2003,11,Sud-Ouest,Huile de palme,406.74,4109,1671.3
2003-12-01,2003,12,Sud-Ouest,Huile de palme,558.89,50,27.94
2004-01-01,2004,1,Sud-Ouest,Huile de palme,614.47,1684,1034.76
2004-02-01,2004,2,Sud-Ouest,Huile de palme,559.14,847,473.59
2004-03-01,2004,3,Sud-Ouest,Huile de palme,510.94,3993,2040.17
2004-04-01,2004,4,Sud-Ouest,Huile de palme,693.11,2111,1463.15
2004-05-01,2004,5,Sud-Ouest,Huile de palme,556.75,924,514.44
2004-06-01,2004,6,Sud-Ouest,Huile de palme,442.79,2895,1281.89
2004-07-01,2004,7,Sud-Ouest,Huile de palme,375.11,937,351.47
2004-08-01,2004,8,Sud-Ouest,Huile de palme,365.23,318,116.14
2004-09-01,2004,9,Sud-Ouest,Huile de palme,404.74,4730,1914.41
2004-10-01,2004,10,Sud-Ouest,Huile de palme,484.6,4232,2050.82
2004-11-01,2004,11,Sud-Ouest,Huile de palme,480.41,617,296.41
2004-12-01,2004,12,Sud-Ouest,Huile de palme,504.65,4360,2200.27
2005-01-01,2005,1,Sud-Ouest,Huile de palme,573.81,4902,2812.84
2005-02-01,2005,2,Sud-Ouest,Huile de palme,581.83,4824,2806.74
2005-03-01,2005,3,Sud-Ouest,Huile de palme,562.9,4095,2305.09
2005-04-01,2005,4,Sud-Ouest,Huile de palme,763.18,2545,1942.29
2005-05-01,2005,5,Sud-Ouest,Huile de palme,549.7,4906,2696.8
2005-06-01,2005,6,Sud-Ouest,Huile de palme,537.76,2351,1264.27
2005-07-01,2005,7,Sud-Ouest,Huile de palme,547.57,2947,1613.7
2005-08-01,2005,8,Sud-Ouest,Huile de palme,391.53,3992,1563.0
2005-09-01,2005,9,Sud-Ouest,Huile de palme,433.09,2555,1106.54
2005-10-01,2005,10,Sud-Ouest,Huile de palme,426.97,829,353.96
2005-11-01,2005,11,Sud-Ouest,Huile de palme,467.26,3498,1634.49
2005-12-01,2005,12,Sud-Ouest,Huile de palme,454.51,3535,1606.7
2006-01-01,2006,1,Sud-Ouest,Huile de palme,617.51,1225,756.45
2006-02-01,2006,2,Sud-Ouest,Huile de palme,613.64,750,460.23
2006-03-01,2006,3,Sud-Ouest,Huile de palme,541.27,3226,1746.14
2006-04-01,2006,4,Sud-Ouest,Huile de palme,664.46,965,641.2
2006-05-01,2006,5,Sud-Ouest,Huile de palme,596.77,1545,922.0
2006-06-01,2006,6,Sud-Ouest,Huile de palme,621.32,1140,708.3
2006-07-01,2006,7,Sud-Ouest,Huile de palme,484.14,2294,1110.61
2006-08-01,2006,8,Sud-Ouest,Huile de palme,407.23,4158,1693.26
2006-09-01,2006,9,Sud-Ouest,Huile de palme,396.71,657,260.64
2006-10-01,2006,10,Sud-Ouest,Huile de palme,490.92,777,381.45
2006-11-01,2006,11,Sud-Ouest,Huile de palme,496.09,3835,1902.49
2006-12-01,2006,12,Sud-Ouest,Huile de palme,550.22,4948,2722.47
2007-01-01,2007,1,Sud-Ouest,Huile de palme,591.65,1141,675.08
2007-02-01,2007,2,Sud-Ouest,Huile de palme,531.73,2338,1243.18
2007-03-01,2007,3,Sud-Ouest,Huile de palme,697.12,203,141.52
2007-04-01,2007,4,Sud-Ouest,Huile de palme,600.2,4327,2597.08
2007-05-01,2007,5,Sud-Ouest,Huile de palme,605.49,2030,1229.15
2007-06-01,2007,6,Sud-Ouest,Huile de palme,494.72,4691,2320.72
2007-07-01,2007,7,Sud-Ouest,Huile de palme,465.66,2659,1238.2
2007-08-01,2007,8,Sud-Ouest,Huile de palme,440.67,758,334.03
2007-09-01,2007,9,Sud-Ouest,Huile de palme,477.07,3207,1529.95
2007-10-01,2007,10,Sud-Ouest,Huile de palme,443.96,3267,1450.41
2007-11-01,2007,11,Sud-Ouest,Huile de palme,406.04,2632,1068.7
2007-12-01,2007,12,Sud-Ouest,Huile de palme,495.44,1433,709.96
2008-01-01,2008,1,Sud-Ouest,Huile de palme,527.98,2991,1579.18
2008-02-01,2008,2,Sud-Ouest,Huile de palme,832.84,3930,3273.05
2008-03-01,2008,3,Sud-Ouest,Huile de palme,713.86,2914,2080.2
2008-04-01,2008,4,Sud-Ouest,Huile de palme,534.74,234,125.13
2008-05-01,2008,5,Sud-Ouest,Huile de palme,618.95,673,416.55
2008-06-01,2008,6,Sud-Ouest,Huile de palme,536.54,547,293.49
2008-07-01,2008,7,Sud-Ouest,Huile de palme,520.1,1002,521.14
2008-08-01,2008,8,Sud-Ouest,Huile de palme,334.91,1956,655.08
2008-09-01,2008,9,Sud-Ouest,Huile de palme,424.81,4683,1989.41
2008-10-01,2008,10,Sud-Ouest,Huile de palme,423.91,752,318.78
2008-11-01,2008,11,Sud-Ouest,Huile de palme,424.86,1046,444.4
2008-12-01,2008,12,Sud-Ouest,Huile de palme,549.35,3984,2188.61
2009-01-01,2009,1,Sud-Ouest,Huile de palme,621.06,2919,1812.88
2009-02-01,2009,2,Sud-Ouest,Huile de palme,607.86,3626,2204.12
2009-03-01,2009,3,Sud-Ouest,Huile de palme,724.85,1164,843.73
2009-04-01,2009,4,Sud-Ouest,Huile de palme,689.15,2949,2032.31
2009-05-01,2009,5,Sud-Ouest,Huile de palme,590.1,3660,2159.75
2009-06-01,2009,6,Sud-Ouest,Huile de palme,465.34,2627,1222.44
2009-07-01,2009,7,Sud-Ouest,Huile de palme,473.24,2047,968.72
2009-08-01,2009,8,Sud-Ouest,Huile de palme,400.89,604,242.14
2009-09-01,2009,9,Sud-Ouest,Huile de palme,423.96,104,44.09
2009-10-01,2009,10,Sud-Ouest,Huile de palme,501.73,3442,1726.95
2009-11-01,2009,11,Sud-Ouest,Huile de palme,519.29,4732,2457.28
2009-12-01,2009,12,Sud-Ouest,Huile de palme,574.3,4995,2868.62
2010-01-01,2010,1,Sud-Ouest,Huile de palme,582.64,3212,1871.42
2010-02-01,2010,2,Sud-Ouest,Huile de palme,685.79,1951,1337.97
2010-03-01,2010,3,Sud-Ouest,Huile de palme,650.23,4975,3234.89
2010-04-01,2010,4,Sud-Ouest,Huile de palme,633.15,4725,2991.64
2010-05-01,2010,5,Sud-Ouest,Huile de palme,713.04,592,422.12
2010-06-01,2010,6,Sud-Ouest,Huile de palme,537.05,2282,1225.56
2010-07-01,2010,7,Sud-Ouest,Huile de palme,458.54,4301,1972.19
2010-08-01,2010,8,Sud-Ouest,Huile de palme,531.17,2428,1289.67
2010-09-01,2010,9,Sud-Ouest,Huile de palme,450.39,251,113.05
2010-10-01,2010,10,Sud-Ouest,Huile de palme,487.97,4235,2066.57
2010-11-01,2010,11,Sud-Ouest,Huile de palme,529.24,726,384.23
2010-12-01,2010,12,Sud-Ouest,Huile de palme,529.11,1954,1033.89
2011-01-01,2011,1,Sud-Ouest,Huile de palme,635.78,3099,1970.29
2011-02-01,2011,2,Sud-Ouest,Huile de palme,679.3,1939,1317.17
2011-03-01,2011,3,Sud-Ouest,Huile de palme,664.87,1409,936.8
2011-04-01,2011,4,Sud-Ouest,Huile de palme,721.09,134,96.63
2011-05-01,2011,5,Sud-Ouest,Huile de palme,647.49,4628,2996.58
2011-06-01,2011,6,Sud-Ouest,Huile de palme,581.83,4281,2490.8
2011-07-01,2011,7,Sud-Ouest,Huile de palme,571.39,1005,574.25
2011-08-01,2011,8,Sud-Ouest,Huile de palme,453.87,670,304.09
2011-09-01,2011,9,Sud-Ouest,Huile de palme,517.83,4577,2370.09
2011-10-01,2011,10,Sud-Ouest,Huile de palme,498.09,665,331.23
2011-11-01,2011,11,Sud-Ouest,Huile de palme,538.2,720,387.51
2011-12-01,2011,12,Sud-Ouest,Huile de palme,720.08,3731,2686.62
2012-01-01,2012,1,Sud-Ouest,Huile de palme,653.79,3182,2080.36
2012-02-01,2012,2,Sud-Ouest,Huile de palme,828.47,1552,1285.79
2012-03-01,2012,3,Sud-Ouest,Huile de palme,723.69,4974,3599.63
2012-04-01,2012,4,Sud-Ouest,Huile de palme,753.14,933,702.68
2012-05-01,2012,5,Sud-Ouest,Huile de palme,688.98,4105,2828.27
2012-06-01,2012,6,Sud-Ouest,Huile de palme,681.6,2612,1780.34
2012-07-01,2012,7,Sud-Ouest,Huile de palme,522.7,2943,1538.32
2012-08-01,2012,8,Sud-Ouest,Huile de palme,495.27,437,216.43
2012-09-01,2012,9,Sud-Ouest,Huile de palme,537.63,4178,2246.23
2012-10-01,2012,10,Sud-Ouest,Huile de palme,439.76,1084,476.7
2012-11-01,2012,11,Sud-Ouest,Huile de palme,627.99,1227,770.55
2012-12-01,2012,12,Sud-Ouest,Huile de palme,537.72,1952,1049.63
2013-01-01,2013,1,Sud-Ouest,Huile de palme,780.48,4403,3436.46
2013-02-01,2013,2,Sud-Ouest,Huile de palme,759.58,1850,1405.22
2013-03-01,2013,3,Sud-Ouest,Huile de palme,732.1,3099,2268.78
2013-04-01,2013,4,Sud-Ouest,Huile de palme,811.48,3953,3207.76
2013-05-01,2013,5,Sud-Ouest,Huile de palme,694.53,1752,1216.82
2013-06-01,2013,6,Sud-Ouest,Huile de palme,707.93,3261,2308.55
2013-07-01,2013,7,Sud-Ouest,Huile de palme,662.27,1939,1284.15
2013-08-01,2013,8,Sud-Ouest,Huile de palme,445.87,2031,905.56
2013-09-01,2013,9,Sud-Ouest,Huile de palme,522.94,915,478.49
2013-10-01,2013,10,Sud-Ouest,Huile de palme,523.94,3798,1989.93
2013-11-01,2013,11,Sud-Ouest,Huile de palme,525.87,2387,1255.26
2013-12-01,2013,12,Sud-Ouest,Huile de palme,575.48,1568,902.36
2014-01-01,2014,1,Sud-Ouest,Huile de palme,868.93,1664,1445.91
2014-02-01,2014,2,Sud-Ouest,Huile de palme,622.54,2574,1602.41
2014-03-01,2014,3,Sud-Ouest,Huile de palme,746.7,3950,2949.45
2014-04-01,2014,4,Sud-Ouest,Huile de palme,698.16,3704,2586.0
2014-05-01,2014,5,Sud-Ouest,Huile de palme,652.09,4218,2750.52
2014-06-01,2014,6,Sud-Ouest,Huile de palme,719.84,4141,2980.84
2014-07-01,2014,7,Sud-Ouest,Huile de palme,591.27,4368,2582.68
2014-08-01,2014,8,Sud-Ouest,Huile de palme,491.25,534,262.33
2014-09-01,2014,9,Sud-Ouest,Huile de palme,489.86,4702,2303.34
2014-10-01,2014,10,Sud-Ouest,Huile de palme,498.61,1031,514.06
2014-11-01,2014,11,Sud-Ouest,Huile de palme,571.98,2662,1522.61
2014-12-01,2014,12,Sud-Ouest,Huile de palme,688.63,3841,2645.03
2015-01-01,2015,1,Sud-Ouest,Huile de palme,826.28,3146,2599.48
2015-02-01,2015,2,Sud-Ouest,Huile de palme,791.17,4598,3637.78
2015-03-01,2015,3,Sud-Ouest,Huile de palme,799.69,2527,2020.82
2015-04-01,2015,4,Sud-Ouest,Huile de palme,764.57,3624,2770.81
2015-05-01,2015,5,Sud-Ouest,Huile de palme,668.4,4847,3239.74
2015-06-01,2015,6,Sud-Ouest,Huile de palme,638.22,901,575.04
2015-07-01,2015,7,Sud-Ouest,Huile de palme,647.53,2619,1695.89
2015-08-01,2015,8,Sud-Ouest,Huile de palme,551.56,2564,1414.21
2015-09-01,2015,9,Sud-Ouest,Huile de palme,628.4,4557,2863.63
2015-10-01,2015,10,Sud-Ouest,Huile de palme,417.05,2783,1160.65
2015-11-01,2015,11,Sud-Ouest,Huile de palme,553.7,3543,1961.77
2015-12-01,2015,12,Sud-Ouest,Huile de palme,661.58,4183,2767.4
2016-01-01,2016,1,Sud-Ouest,Huile de palme,662.61,3365,2229.67
2016-02-01,2016,2,Sud-Ouest,Huile de palme,696.53,3164,2203.82
2016-03-01,2016,3,Sud-Ouest,Huile de palme,717.3,1555,1115.41
2016-04-01,2016,4,Sud-Ouest,Huile de palme,902.31,1066,961.86
2016-05-01,2016,5,Sud-Ouest,Huile de palme,620.49,2082,1291.87
2016-06-01,2016,6,Sud-Ouest,Huile de palme,611.11,1307,798.72
2016-07-01,2016,7,Sud-Ouest,Huile de palme,533.47,4865,2595.35
2016-08-01,2016,8,Sud-Ouest,Huile de palme,549.25,386,212.01
2016-09-01,2016,9,Sud-Ouest,Huile de palme,473.16,3351,1585.55
2016-10-01,2016,10,Sud-Ouest,Huile de palme,525.32,149,78.27
2016-11-01,2016,11,Sud-Ouest,Huile de palme,567.26,3007,1705.74
2016-12-01,2016,12,Sud-Ouest,Huile de palme,658.86,3827,2521.47
2017-01-01,2017,1,Sud-Ouest,Huile de palme,823.5,468,385.4
2017-02-01,2017,2,Sud-Ouest,Huile de palme,689.2,1040,716.77
2017-03-01,2017,3,Sud-Ouest,Huile de palme,754.48,92,69.41
2017-04-01,2017,4,Sud-Ouest,Huile de palme,747.72,2085,1558.99
2017-05-01,2017,5,Sud-Ouest,Huile de palme,755.15,4047,3056.1
2017-06-01,2017,6,Sud-Ouest,Huile de palme,609.59,4962,3024.81
2017-07-01,2017,7,Sud-Ouest,Huile de palme,539.4,1538,829.6
2017-08-01,2017,8,Sud-Ouest,Huile de palme,535.53,3790,2029.68
2017-09-01,2017,9,Sud-Ouest,Huile de palme,447.76,2345,1050.0
2017-10-01,2017,10,Sud-Ouest,Huile de palme,635.52,1563,993.31
2017-11-01,2017,11,Sud-Ouest,Huile de palme,479.6,3058,1466.61
2017-12-01,2017,12,Sud-Ouest,Huile de palme,681.55,3157,2151.64
2018-01-01,2018,1,Sud-Ouest,Huile de palme,762.97,116,88.5
2018-02-01,2018,2,Sud-Ouest,Huile de palme,919.74,2130,1959.04
2018-03-01,2018,3,Sud-Ouest,Huile de palme,669.37,1924,1287.87
2018-04-01,2018,4,Sud-Ouest,Huile de palme,854.07,651,556.0
2018-05-01,2018,5,Sud-Ouest,Huile de palme,748.36,1462,1094.11
2018-06-01,2018,6,Sud-Ouest,Huile de palme,624.17,2632,1642.82
2018-07-01,2018,7,Sud-Ouest,Huile de palme,746.22,4270,3186.36
2018-08-01,2018,8,Sud-Ouest,Huile de palme,597.18,283,169.0
2018-09-01,2018,9,Sud-Ouest,Huile de palme,534.64,71,37.96
2018-10-01,2018,10,Sud-Ouest,Huile de palme,572.63,2858,1636.57
2018-11-01,2018,11,Sud-Ouest,Huile de palme,485.5,4984,2419.71
2018-12-01,2018,12,Sud-Ouest,Huile de palme,743.73,2285,1699.43
2019-01-01,2019,1,Sud-Ouest,Huile de palme,688.68,3940,2713.42
2019-02-01,2019,2,Sud-Ouest,Huile de palme,902.74,85,76.73
2019-03-01,2019,3,Sud-Ouest,Huile de palme,841.31,2221,1868.55
2019-04-01,2019,4,Sud-Ouest,Huile de palme,928.05,3139,2913.16
2019-05-01,2019,5,Sud-Ouest,Huile de palme,850.89,2117,1801.34
2019-06-01,2019,6,Sud-Ouest,Huile de palme,703.32,1069,751.85
2019-07-01,2019,7,Sud-Ouest,Huile de palme,503.59,1390,699.99
2019-08-01,2019,8,Sud-Ouest,Huile de palme,514.99,2454,1263.78
2019-09-01,2019,9,Sud-Ouest,Huile de palme,447.44,2923,1307.87
2019-10-01,2019,10,Sud-Ouest,Huile de palme,481.02,766,368.46
2019-11-01,2019,11,Sud-Ouest,Huile de palme,602.07,2606,1569.0
2019-12-01,2019,12,Sud-Ouest,Huile de palme,839.39,1507,1264.97
2020-01-01,2020,1,Sud-Ouest,Huile de palme,720.47,4045,2914.32
2020-02-01,2020,2,Sud-Ouest,Huile de palme,988.57,2745,2713.64
2020-03-01,2020,3,Sud-Ouest,Huile de palme,751.88,3929,2954.12
2020-04-01,2020,4,Sud-Ouest,Huile de palme,853.82,3812,3254.76
2020-05-01,2020,5,Sud-Ouest,Huile de palme,910.71,2346,2136.53
2020-06-01,2020,6,Sud-Ouest,Huile de palme,665.43,275,182.99
2020-07-01,2020,7,Sud-Ouest,Huile de palme,694.48,4110,2854.31
2020-08-01,2020,8,Sud-Ouest,Huile de palme,541.26,4632,2507.13
2020-09-01,2020,9,Sud-Ouest,Huile de palme,517.3,1565,809.58
2020-10-01,2020,10,Sud-Ouest,Huile de palme,664.05,818,543.2
2020-11-01,2020,11,Sud-Ouest,Huile de palme,659.96,2130,1405.72
2020-12-01,2020,12,Sud-Ouest,Huile de palme,682.24,1234,841.89
2021-01-01,2021,1,Sud-Ouest,Huile de palme,835.69,3197,2671.71
2021-02-01,2021,2,Sud-Ouest,Huile de palme,1041.79,3167,3299.34
2021-03-01,2021,3,Sud-Ouest,Huile de palme,843.01,3081,2597.32
2021-04-01,2021,4,Sud-Ouest,Huile de palme,982.14,999,981.16
2021-05-01,2021,5,Sud-Ouest,Huile de palme,825.3,192,158.46
2021-06-01,2021,6,Sud-Ouest,Huile de palme,725.55,3770,2735.32
2021-07-01,2021,7,Sud-Ouest,Huile de palme,630.79,1868,1178.32
2021-08-01,2021,8,Sud-Ouest,Huile de palme,578.55,4699,2718.6
2021-09-01,2021,9,Sud-Ouest,Huile de palme,607.9,1117,679.03
2021-10-01,2021,10,Sud-Ouest,Huile de palme,612.56,1039,636.45
2021-11-01,2021,11,Sud-Ouest,Huile de palme,704.96,4926,3472.61
2021-12-01,2021,12,Sud-Ouest,Huile de palme,665.64,3157,2101.43
2022-01-01,2022,1,Sud-Ouest,Huile de palme,732.73,1224,896.86
2022-02-01,2022,2,Sud-Ouest,Huile de palme,741.68,1209,896.7
2022-03-01,2022,3,Sud-Ouest,Huile de palme,937.16,3615,3387.85
2022-04-01,2022,4,Sud-Ouest,Huile de palme,756.22,1738,1314.32
2022-05-01,2022,5,Sud-Ouest,Huile de palme,921.97,693,638.92
2022-06-01,2022,6,Sud-Ouest,Huile de palme,737.25,4396,3240.93
2022-07-01,2022,7,Sud-Ouest,Huile de palme,614.86,4250,2613.16
2022-08-01,2022,8,Sud-Ouest,Huile de palme,543.64,2669,1450.98
2022-09-01,2022,9,Sud-Ouest,Huile de palme,520.79,1893,985.85
2022-10-01,2022,10,Sud-Ouest,Huile de palme,569.6,582,331.51
2022-11-01,2022,11,Sud-Ouest,Huile de palme,526.7,4649,2448.62
2022-12-01,2022,12,Sud-Ouest,Huile de palme,679.74,3332,2264.88
2023-01-01,2023,1,Sud-Ouest,Huile de palme,901.62,3511,3165.6
2023-02-01,2023,2,Sud-Ouest,Huile de palme,837.32,3106,2600.72
2023-03-01,2023,3,Sud-Ouest,Huile de palme,738.82,3422,2528.26
2023-04-01,2023,4,Sud-Ouest,Huile de palme,773.32,4259,3293.56
2023-05-01,2023,5,Sud-Ouest,Huile de palme,762.39,3887,2963.41
2023-06-01,2023,6,Sud-Ouest,Huile de palme,783.88,4900,3841.01
2023-07-01,2023,7,Sud-Ouest,Huile de palme,672.41,665,447.16
2023-08-01,2023,8,Sud-Ouest,Huile de palme,636.67,1633,1039.69
2023-09-01,2023,9,Sud-Ouest,Huile de palme,543.47,4399,2390.73
2023-10-01,2023,10,Sud-Ouest,Huile de palme,624.97,396,247.49
2023-11-01,2023,11,Sud-Ouest,Huile de palme,664.76,2155,1432.56
2023-12-01,2023,12,Sud-Ouest,Huile de palme,838.48,269,225.55
2000-01-01,2000,1,Sud-Ouest,Arachide,620.72,1250,775.9
2000-02-01,2000,2,Sud-Ouest,Arachide,569.33,4631,2636.57
2000-03-01,2000,3,Sud-Ouest,Arachide,581.31,4098,2382.21
2000-04-01,2000,4,Sud-Ouest,Arachide,636.69,4785,3046.54
2000-05-01,2000,5,Sud-Ouest,Arachide,545.18,4959,2703.56
2000-06-01,2000,6,Sud-Ouest,Arachide,532.68,1810,964.15
2000-07-01,2000,7,Sud-Ouest,Arachide,508.07,820,416.61
2000-08-01,2000,8,Sud-Ouest,Arachide,399.15,2645,1055.74
2000-09-01,2000,9,Sud-Ouest,Arachide,441.97,3477,1536.74
2000-10-01,2000,10,Sud-Ouest,Arachide,341.18,2423,826.69
2000-11-01,2000,11,Sud-Ouest,Arachide,381.5,3424,1306.27
2000-12-01,2000,12,Sud-Ouest,Arachide,461.88,3414,1576.85
2001-01-01,2001,1,Sud-Ouest,Arachide,601.76,571,343.6
2001-02-01,2001,2,Sud-Ouest,Arachide,608.13,2329,1416.32
2001-03-01,2001,3,Sud-Ouest,Arachide,583.34,941,548.93
2001-04-01,2001,4,Sud-Ouest,Arachide,538.85,3422,1843.95
2001-05-01,2001,5,Sud-Ouest,Arachide,595.33,4252,2531.36
2001-06-01,2001,6,Sud-Ouest,Arachide,525.52,3850,2023.26
2001-07-01,2001,7,Sud-Ouest,Arachide,543.55,2556,1389.3
2001-08-01,2001,8,Sud-Ouest,Arachide,416.36,2730,1136.66
2001-09-01,2001,9,Sud-Ouest,Arachide,382.6,3298,1261.8
2001-10-01,2001,10,Sud-Ouest,Arachide,450.89,2696,1215.6
2001-11-01,2001,11,Sud-Ouest,Arachide,403.08,4741,1911.01
2001-12-01,2001,12,Sud-Ouest,Arachide,530.23,4610,2444.37
2002-01-01,2002,1,Sud-Ouest,Arachide,558.98,2984,1667.99
2002-02-01,2002,2,Sud-Ouest,Arachide,613.82,2170,1331.99
2002-03-01,2002,3,Sud-Ouest,Arachide,628.73,4392,2761.36
2002-04-01,2002,4,Sud-Ouest,Arachide,688.61,403,277.51
2002-05-01,2002,5,Sud-Ouest,Arachide,619.17,3904,2417.23
2002-06-01,2002,6,Sud-Ouest,Arachide,512.83,510,261.54
2002-07-01,2002,7,Sud-Ouest,Arachide,585.62,4189,2453.16
2002-08-01,2002,8,Sud-Ouest,Arachide,484.75,1408,682.53
2002-09-01,2002,9,Sud-Ouest,Arachide,349.72,3606,1261.09
2002-10-01,2002,10,Sud-Ouest,Arachide,478.97,1335,639.42
2002-11-01,2002,11,Sud-Ouest,Arachide,506.92,4613,2338.42
2002-12-01,2002,12,Sud-Ouest,Arachide,547.55,54,29.57
2003-01-01,2003,1,Sud-Ouest,Arachide,661.59,3420,2262.65
2003-02-01,2003,2,Sud-Ouest,Arachide,589.65,2583,1523.07
2003-03-01,2003,3,Sud-Ouest,Arachide,703.45,4214,2964.36
2003-04-01,2003,4,Sud-Ouest,Arachide,782.8,281,219.97
2003-05-01,2003,5,Sud-Ouest,Arachide,698.32,842,587.98
2003-06-01,2003,6,Sud-Ouest,Arachide,456.85,1663,759.75
2003-07-01,2003,7,Sud-Ouest,Arachide,553.96,136,75.34
2003-08-01,2003,8,Sud-Ouest,Arachide,464.05,2077,963.83
2003-09-01,2003,9,Sud-Ouest,Arachide,518.87,2496,1295.09
2003-10-01,2003,10,Sud-Ouest,Arachide,490.15,1473,721.99
2003-11-01,2003,11,Sud-Ouest,Arachide,534.87,2190,1171.37
2003-12-01,2003,12,Sud-Ouest,Arachide,601.12,2971,1785.94
2004-01-01,2004,1,Sud-Ouest,Arachide,737.91,1731,1277.32
2004-02-01,2004,2,Sud-Ouest,Arachide,651.68,769,501.14
2004-03-01,2004,3,Sud-Ouest,Arachide,811.4,4242,3441.94
2004-04-01,2004,4,Sud-Ouest,Arachide,834.73,314,262.1
2004-05-01,2004,5,Sud-Ouest,Arachide,555.07,3113,1727.94
2004-06-01,2004,6,Sud-Ouest,Arachide,565.02,3852,2176.44
2004-07-01,2004,7,Sud-Ouest,Arachide,465.6,448,208.59
2004-08-01,2004,8,Sud-Ouest,Arachide,419.72,233,97.79
2004-09-01,2004,9,Sud-Ouest,Arachide,454.34,3697,1679.69
2004-10-01,2004,10,Sud-Ouest,Arachide,545.53,4238,2311.98
2004-11-01,2004,11,Sud-Ouest,Arachide,553.54,4222,2337.06
2004-12-01,2004,12,Sud-Ouest,Arachide,541.32,656,355.11
2005-01-01,2005,1,Sud-Ouest,Arachide,741.03,490,363.1
2005-02-01,2005,2,Sud-Ouest,Arachide,596.42,4933,2942.16
2005-03-01,2005,3,Sud-Ouest,Arachide,661.87,3589,2375.44
2005-04-01,2005,4,Sud-Ouest,Arachide,776.19,2591,2011.1
2005-05-01,2005,5,Sud-Ouest,Arachide,683.75,1251,855.37
2005-06-01,2005,6,Sud-Ouest,Arachide,556.69,2822,1570.97
2005-07-01,2005,7,Sud-Ouest,Arachide,505.86,3106,1571.2
2005-08-01,2005,8,Sud-Ouest,Arachide,460.28,4710,2167.91
2005-09-01,2005,9,Sud-Ouest,Arachide,524.64,3574,1875.06
2005-10-01,2005,10,Sud-Ouest,Arachide,447.58,1664,744.77
2005-11-01,2005,11,Sud-Ouest,Arachide,524.1,4693,2459.59
2005-12-01,2005,12,Sud-Ouest,Arachide,564.79,143,80.76
2006-01-01,2006,1,Sud-Ouest,Arachide,678.46,1113,755.13
2006-02-01,2006,2,Sud-Ouest,Arachide,753.66,1137,856.91
2006-03-01,2006,3,Sud-Ouest,Arachide,759.51,3094,2349.93
2006-04-01,2006,4,Sud-Ouest,Arachide,789.24,2544,2007.84
2006-05-01,2006,5,Sud-Ouest,Arachide,546.26,570,311.37
2006-06-01,2006,6,Sud-Ouest,Arachide,601.58,3950,2376.23
2006-07-01,2006,7,Sud-Ouest,Arachide,584.25,3698,2160.55
2006-08-01,2006,8,Sud-Ouest,Arachide,528.58,2694,1423.98
2006-09-01,2006,9,Sud-Ouest,Arachide,434.51,4317,1875.77
2006-10-01,2006,10,Sud-Ouest,Arachide,484.33,55,26.64
2006-11-01,2006,11,Sud-Ouest,Arachide,538.59,588,316.69
2006-12-01,2006,12,Sud-Ouest,Arachide,600.9,3751,2253.98
2007-01-01,2007,1,Sud-Ouest,Arachide,735.5,605,444.98
2007-02-01,2007,2,Sud-Ouest,Arachide,776.19,2963,2299.84
2007-03-01,2007,3,Sud-Ouest,Arachide,681.16,803,546.97
2007-04-01,2007,4,Sud-Ouest,Arachide,739.38,3767,2785.24
2007-05-01,2007,5,Sud-Ouest,Arachide,628.37,2324,1460.33
2007-06-01,2007,6,Sud-Ouest,Arachide,657.85,508,334.19
2007-07-01,2007,7,Sud-Ouest,Arachide,537.23,3036,1631.04
2007-08-01,2007,8,Sud-Ouest,Arachide,445.89,1159,516.79
2007-09-01,2007,9,Sud-Ouest,Arachide,492.51,1435,706.76
2007-10-01,2007,10,Sud-Ouest,Arachide,559.51,2067,1156.5
2007-11-01,2007,11,Sud-Ouest,Arachide,573.73,4586,2631.12
2007-12-01,2007,12,Sud-Ouest,Arachide,562.97,1783,1003.78
2008-01-01,2008,1,Sud-Ouest,Arachide,611.55,790,483.12
2008-02-01,2008,2,Sud-Ouest,Arachide,653.5,2782,1818.03
2008-03-01,2008,3,Sud-Ouest,Arachide,723.18,2528,1828.21
