region,annee,mois,type_crime,cas_signales,cas_elucides,personnes_arretees
Sud,2021,1,Cybercriminalite,4,1,1
Sud,2021,1,Fraude,10,5,2
Sud,2021,2,Vol,51,29,10
Sud,2021,2,Agression,25,14,8
Sud,2021,2,Cambriolage,15,6,7
Sud,2021,2,Homicide,2,1,0
Sud,2021,2,Cybercriminalite,6,3,2
Sud,2021,2,Fraude,8,3,3
Sud,2021,3,Vol,54,16,22
Sud,2021,3,Agression,25,9,8
Sud,2021,3,Cambriolage,15,7,4
Sud,2021,3,Homicide,2,0,0
Sud,2021,3,Cybercriminalite,4,2,1
Sud,2021,3,Fraude,7,3,2
Sud,2021,4,Vol,59,20,16
Sud,2021,4,Agression,21,7,10
Sud,2021,4,Cambriolage,17,8,4
Sud,2021,4,Homicide,1,0,0
Sud,2021,4,Cybercriminalite,6,3,2
Sud,2021,4,Fraude,12,4,3
Sud,2021,5,Vol,52,20,17
Sud,2021,5,Agression,24,13,8
Sud,2021,5,Cambriolage,23,11,5
Sud,2021,5,Homicide,1,0,0
Sud,2021,5,Cybercriminalite,5,1,1
Sud,2021,5,Fraude,12,5,4
Sud,2021,6,Vol,35,16,16
Sud,2021,6,Agression,34,16,13
Sud,2021,6,Cambriolage,23,9,10
Sud,2021,6,Homicide,2,0,0
Sud,2021,6,Cybercriminalite,3,1,1
Sud,2021,6,Fraude,7,3,2
Sud,2021,7,Vol,48,22,18
Sud,2021,7,Agression,27,8,6
Sud,2021,7,Cambriolage,15,5,6
Sud,2021,7,Homicide,1,0,0
Sud,2021,7,Cybercriminalite,6,3,2
Sud,2021,7,Fraude,9,3,2
Sud,2021,8,Vol,36,18,10
Sud,2021,8,Agression,37,17,17
Sud,2021,8,Cambriolage,17,7,5
Sud,2021,8,Homicide,2,0,0
Sud,2021,8,Cybercriminalite,6,3,2
Sud,2021,8,Fraude,10,4,3
Sud,2021,9,Vol,56,30,15
Sud,2021,9,Agression,25,8,5
Sud,2021,9,Cambriolage,25,10,5
Sud,2021,9,Homicide,1,0,0
Sud,2021,9,Cybercriminalite,3,1,0
Sud,2021,9,Fraude,11,5,4
Sud,2021,10,Vol,42,25,15
Sud,2021,10,Agression,37,17,9
Sud,2021,10,Cambriolage,23,8,4
Sud,2021,10,Homicide,1,0,0
Sud,2021,10,Cybercriminalite,4,2,1
Sud,2021,10,Fraude,12,6,5
Sud,2021,11,Vol,48,28,13
Sud,2021,11,Agression,28,8,13
Sud,2021,11,Cambriolage,14,6,5
Sud,2021,11,Homicide,1,0,0
Sud,2021,11,Cybercriminalite,4,1,1
Sud,2021,11,Fraude,7,2,2
Sud,2021,12,Vol,56,21,18
Sud,2021,12,Agression,22,10,8
Sud,2021,12,Cambriolage,23,8,10
Sud,2021,12,Homicide,2,1,0
Sud,2021,12,Cybercriminalite,4,1,1
Sud,2021,12,Fraude,12,4,5
Sud,2022,1,Vol,48,26,13
Sud,2022,1,Agression,26,8,7
Sud,2022,1,Cambriolage,25,9,11
Sud,2022,1,Homicide,2,1,0
Sud,2022,1,Cybercriminalite,4,1,1
Sud,2022,1,Fraude,10,3,2
Sud,2022,2,Vol,47,28,15
Sud,2022,2,Agression,37,18,10
Sud,2022,2,Cambriolage,21,6,10
Sud,2022,2,Homicide,2,1,0
Sud,2022,2,Cybercriminalite,4,1,1
Sud,2022,2,Fraude,10,3,4
Sud,2022,3,Vol,35,14,9
Sud,2022,3,Agression,32,17,9
Sud,2022,3,Cambriolage,18,7,4
Sud,2022,3,Homicide,2,0,0
Sud,2022,3,Cybercriminalite,4,2,0
Sud,2022,3,Fraude,11,5,4
Sud,2022,4,Vol,49,26,13
Sud,2022,4,Agression,24,14,10
Sud,2022,4,Cambriolage,22,8,5
Sud,2022,4,Homicide,2,0,0
Sud,2022,4,Cybercriminalite,5,2,1
Sud,2022,4,Fraude,7,2,3
Sud,2022,5,Vol,59,20,27
Sud,2022,5,Agression,22,6,5
Sud,2022,5,Cambriolage,20,10,7
Sud,2022,5,Homicide,1,0,0
Sud,2022,5,Cybercriminalite,6,2,2
Sud,2022,5,Fraude,8,3,3
Sud,2022,6,Vol,49,24,19
Sud,2022,6,Agression,24,13,7
Sud,2022,6,Cambriolage,16,8,5
Sud,2022,6,Homicide,2,0,0
Sud,2022,6,Cybercriminalite,4,2,1
Sud,2022,6,Fraude,11,3,5
Sud,2022,7,Vol,37,11,10
Sud,2022,7,Agression,34,15,14
Sud,2022,7,Cambriolage,22,9,9
Sud,2022,7,Homicide,1,0,0
Sud,2022,7,Cybercriminalite,5,2,1
Sud,2022,7,Fraude,10,5,2
Sud,2022,8,Vol,38,20,13
Sud,2022,8,Agression,34,14,11
Sud,2022,8,Cambriolage,23,9,8
Sud,2022,8,Homicide,1,0,0
Sud,2022,8,Cybercriminalite,5,2,1
Sud,2022,8,Fraude,12,6,5
Sud,2022,9,Vol,55,17,24
Sud,2022,9,Agression,25,10,7
Sud,2022,9,Cambriolage,14,4,4
Sud,2022,9,Homicide,1,0,0
Sud,2022,9,Cybercriminalite,4,2,1
Sud,2022,9,Fraude,9,3,2
Sud,2022,10,Vol,63,35,27
Sud,2022,10,Agression,35,12,8
Sud,2022,10,Cambriolage,18,10,3
Sud,2022,10,Homicide,2,0,0
Sud,2022,10,Cybercriminalite,4,2,1
Sud,2022,10,Fraude,10,5,2
Sud,2022,11,Vol,62,31,18
Sud,2022,11,Agression,36,16,10
Sud,2022,11,Cambriolage,23,10,9
Sud,2022,11,Homicide,2,0,0
Sud,2022,11,Cybercriminalite,3,1,0
Sud,2022,11,Fraude,8,4,1
Sud,2022,12,Vol,59,34,20
Sud,2022,12,Agression,29,9,7
Sud,2022,12,Cambriolage,19,9,6
Sud,2022,12,Homicide,1,0,0
Sud,2022,12,Cybercriminalite,5,1,1
Sud,2022,12,Fraude,9,5,2
Sud,2023,1,Vol,41,13,12
Sud,2023,1,Agression,22,8,7
Sud,2023,1,Cambriolage,24,8,5
Sud,2023,1,Homicide,1,0,0
Sud,2023,1,Cybercriminalite,3,1,1
Sud,2023,1,Fraude,8,4,1
Sud,2023,2,Vol,63,22,21
Sud,2023,2,Agression,26,11,6
Sud,2023,2,Cambriolage,21,10,8
Sud,2023,2,Homicide,2,1,0
Sud,2023,2,Cybercriminalite,4,2,1
Sud,2023,2,Fraude,7,2,1
Sud,2023,3,Vol,59,25,28
Sud,2023,3,Agression,37,21,15
Sud,2023,3,Cambriolage,14,6,6
Sud,2023,3,Homicide,2,0,0
Sud,2023,3,Cybercriminalite,4,1,0
Sud,2023,3,Fraude,10,4,4
Sud,2023,4,Vol,39,12,16
Sud,2023,4,Agression,31,16,7
Sud,2023,4,Cambriolage,25,10,10
Sud,2023,4,Homicide,1,0,0
Sud,2023,4,Cybercriminalite,5,2,1
Sud,2023,4,Fraude,9,2,2
Sud,2023,5,Vol,56,18,25
Sud,2023,5,Agression,29,11,9
Sud,2023,5,Cambriolage,19,9,6
Sud,2023,5,Homicide,1,0,0
Sud,2023,5,Cybercriminalite,4,2,0
Sud,2023,5,Fraude,7,3,3
Sud,2023,6,Vol,35,12,7
Sud,2023,6,Agression,33,14,8
Sud,2023,6,Cambriolage,16,6,5
Sud,2023,6,Homicide,2,0,0
Sud,2023,6,Cybercriminalite,6,3,2
Sud,2023,6,Fraude,8,3,3
Sud,2023,7,Vol,61,32,24
Sud,2023,7,Agression,29,17,12
Sud,2023,7,Cambriolage,22,8,9
Sud,2023,7,Homicide,2,0,0
Sud,2023,7,Cybercriminalite,5,2,2
Sud,2023,7,Fraude,9,5,3
Sud,2023,8,Vol,62,35,16
Sud,2023,8,Agression,31,15,9
Sud,2023,8,Cambriolage,22,11,5
Sud,2023,8,Homicide,1,0,0
Sud,2023,8,Cybercriminalite,5,2,1
Sud,2023,8,Fraude,11,4,2
Sud,2023,9,Vol,44,26,11
Sud,2023,9,Agression,38,11,15
Sud,2023,9,Cambriolage,22,7,9
Sud,2023,9,Homicide,2,0,0
Sud,2023,9,Cybercriminalite,4,1,1
Sud,2023,9,Fraude,10,5,2
Sud,2023,10,Vol,35,18,7
Sud,2023,10,Agression,33,11,7
Sud,2023,10,Cambriolage,14,5,6
Sud,2023,10,Homicide,2,0,0
Sud,2023,10,Cybercriminalite,4,2,1
Sud,2023,10,Fraude,8,3,1
Sud,2023,11,Vol,42,16,12
Sud,2023,11,Agression,35,12,11
Sud,2023,11,Cambriolage,17,7,4
Sud,2023,11,Homicide,2,1,0
Sud,2023,11,Cybercriminalite,3,1,0
Sud,2023,11,Fraude,11,5,3
Sud,2023,12,Vol,40,13,15
Sud,2023,12,Agression,34,14,15
Sud,2023,12,Cambriolage,18,10,6
Sud,2023,12,Homicide,2,1,0
Sud,2023,12,Cybercriminalite,5,1,1
Sud,2023,12,Fraude,12,4,4
Sud-Ouest,2015,1,Vol,39,13,11
Sud-Ouest,2015,1,Agression,22,7,5
Sud-Ouest,2015,1,Cambriolage,21,9,7
Sud-Ouest,2015,1,Homicide,2,0,0
Sud-Ouest,2015,1,Cybercriminalite,4,2,1
Sud-Ouest,2015,1,Fraude,12,4,5
Sud-Ouest,2015,2,Vol,60,20,12
Sud-Ouest,2015,2,Agression,35,20,14
Sud-Ouest,2015,2,Cambriolage,14,5,2
Sud-Ouest,2015,2,Homicide,1,0,0
Sud-Ouest,2015,2,Cybercriminalite,3,1,0
Sud-Ouest,2015,2,Fraude,11,5,5
Sud-Ouest,2015,3,Vol,46,25,18
Sud-Ouest,2015,3,Agression,24,7,6
Sud-Ouest,2015,3,Cambriolage,22,6,8
Sud-Ouest,2015,3,Homicide,2,1,0
Sud-Ouest,2015,3,Cybercriminalite,3,1,0
Sud-Ouest,2015,3,Fraude,9,3,3
Sud-Ouest,2015,4,Vol,48,20,10
Sud-Ouest,2015,4,Agression,33,19,10
Sud-Ouest,2015,4,Cambriolage,23,7,6
Sud-Ouest,2015,4,Homicide,2,0,0
Sud-Ouest,2015,4,Cybercriminalite,4,1,1
Sud-Ouest,2015,4,Fraude,7,2,2
Sud-Ouest,2015,5,Vol,40,22,8
Sud-Ouest,2015,5,Agression,24,7,9
Sud-Ouest,2015,5,Cambriolage,15,8,4
Sud-Ouest,2015,5,Homicide,1,0,0
Sud-Ouest,2015,5,Cybercriminalite,4,1,1
Sud-Ouest,2015,5,Fraude,12,5,3
Sud-Ouest,2015,6,Vol,39,15,17
Sud-Ouest,2015,6,Agression,27,8,10
Sud-Ouest,2015,6,Cambriolage,23,11,7
Sud-Ouest,2015,6,Homicide,1,0,0
Sud-Ouest,2015,6,Cybercriminalite,5,1,1
Sud-Ouest,2015,6,Fraude,9,4,4
Sud-Ouest,2015,7,Vol,40,23,11
Sud-Ouest,2015,7,Agression,31,9,10
Sud-Ouest,2015,7,Cambriolage,16,7,5
Sud-Ouest,2015,7,Homicide,1,0,0
Sud-Ouest,2015,7,Cybercriminalite,4,1,1
Sud-Ouest,2015,7,Fraude,10,4,3
Sud-Ouest,2015,8,Vol,57,31,12
Sud-Ouest,2015,8,Agression,28,12,11
Sud-Ouest,2015,8,Cambriolage,14,8,3
Sud-Ouest,2015,8,Homicide,1,0,0
Sud-Ouest,2015,8,Cybercriminalite,4,1,1
Sud-Ouest,2015,8,Fraude,8,3,3
Sud-Ouest,2015,9,Vol,51,18,18
Sud-Ouest,2015,9,Agression,38,22,15
Sud-Ouest,2015,9,Cambriolage,16,7,4
Sud-Ouest,2015,9,Homicide,2,0,0
Sud-Ouest,2015,9,Cybercriminalite,3,1,0
Sud-Ouest,2015,9,Fraude,7,4,3
Sud-Ouest,2015,10,Vol,46,20,16
Sud-Ouest,2015,10,Agression,33,11,11
Sud-Ouest,2015,10,Cambriolage,14,6,3
Sud-Ouest,2015,10,Homicide,1,0,0
Sud-Ouest,2015,10,Cybercriminalite,3,1,1
Sud-Ouest,2015,10,Fraude,9,3,2
Sud-Ouest,2015,11,Vol,64,20,19
Sud-Ouest,2015,11,Agression,26,14,5
Sud-Ouest,2015,11,Cambriolage,19,10,4
Sud-Ouest,2015,11,Homicide,2,1,0
Sud-Ouest,2015,11,Cybercriminalite,4,1,1
Sud-Ouest,2015,11,Fraude,12,4,2
Sud-Ouest,2015,12,Vol,41,13,14
Sud-Ouest,2015,12,Agression,32,11,14
Sud-Ouest,2015,12,Cambriolage,21,12,6
Sud-Ouest,2015,12,Homicide,2,0,0
Sud-Ouest,2015,12,Cybercriminalite,4,1,1
Sud-Ouest,2015,12,Fraude,11,6,3
Sud-Ouest,2016,1,Vol,54,24,22
Sud-Ouest,2016,1,Agression,30,11,12
Sud-Ouest,2016,1,Cambriolage,17,8,8
Sud-Ouest,2016,1,Homicide,1,0,0
Sud-Ouest,2016,1,Cybercriminalite,5,2,2
Sud-Ouest,2016,1,Fraude,8,2,2
Sud-Ouest,2016,2,Vol,55,19,22
Sud-Ouest,2016,2,Agression,24,8,5
Sud-Ouest,2016,2,Cambriolage,25,9,6
Sud-Ouest,2016,2,Homicide,2,1,0
Sud-Ouest,2016,2,Cybercriminalite,3,1,1
Sud-Ouest,2016,2,Fraude,8,4,3
Sud-Ouest,2016,3,Vol,54,24,16
Sud-Ouest,2016,3,Agression,27,11,5
Sud-Ouest,2016,3,Cambriolage,23,9,5
Sud-Ouest,2016,3,Homicide,2,1,0
Sud-Ouest,2016,3,Cybercriminalite,5,2,1
Sud-Ouest,2016,3,Fraude,11,4,3
Sud-Ouest,2016,4,Vol,53,22,12
Sud-Ouest,2016,4,Agression,30,14,11
Sud-Ouest,2016,4,Cambriolage,23,13,8
Sud-Ouest,2016,4,Homicide,1,0,0
Sud-Ouest,2016,4,Cybercriminalite,4,2,1
Sud-Ouest,2016,4,Fraude,10,5,3
Sud-Ouest,2016,5,Vol,59,25,27
Sud-Ouest,2016,5,Agression,24,7,7
Sud-Ouest,2016,5,Cambriolage,14,8,6
Sud-Ouest,2016,5,Homicide,2,0,0
Sud-Ouest,2016,5,Cybercriminalite,4,1,1
Sud-Ouest,2016,5,Fraude,11,3,2
Sud-Ouest,2016,6,Vol,51,23,17
Sud-Ouest,2016,6,Agression,32,19,14
Sud-Ouest,2016,6,Cambriolage,17,8,7
Sud-Ouest,2016,6,Homicide,1,0,0
Sud-Ouest,2016,6,Cybercriminalite,5,2,1
Sud-Ouest,2016,6,Fraude,9,5,2
Sud-Ouest,2016,7,Vol,64,37,15
Sud-Ouest,2016,7,Agression,33,11,8
Sud-Ouest,2016,7,Cambriolage,17,5,3
Sud-Ouest,2016,7,Homicide,2,0,0
Sud-Ouest,2016,7,Cybercriminalite,3,1,0
Sud-Ouest,2016,7,Fraude,11,3,4
Sud-Ouest,2016,8,Vol,48,23,12
Sud-Ouest,2016,8,Agression,31,15,10
Sud-Ouest,2016,8,Cambriolage,14,8,4
Sud-Ouest,2016,8,Homicide,2,0,0
Sud-Ouest,2016,8,Cybercriminalite,6,2,1
Sud-Ouest,2016,8,Fraude,9,2,2
Sud-Ouest,2016,9,Vol,64,27,21
Sud-Ouest,2016,9,Agression,38,14,10
Sud-Ouest,2016,9,Cambriolage,21,7,5
Sud-Ouest,2016,9,Homicide,2,0,0
Sud-Ouest,2016,9,Cybercriminalite,3,1,0
Sud-Ouest,2016,9,Fraude,7,3,1
Sud-Ouest,2016,10,Vol,44,17,14
Sud-Ouest,2016,10,Agression,24,14,11
Sud-Ouest,2016,10,Cambriolage,21,12,8
Sud-Ouest,2016,10,Homicide,1,0,0
Sud-Ouest,2016,10,Cybercriminalite,6,2,1
Sud-Ouest,2016,10,Fraude,10,5,2
Sud-Ouest,2016,11,Vol,35,12,15
Sud-Ouest,2016,11,Agression,23,7,9
Sud-Ouest,2016,11,Cambriolage,23,8,9
Sud-Ouest,2016,11,Homicide,2,0,0
Sud-Ouest,2016,11,Cybercriminalite,6,2,1
Sud-Ouest,2016,11,Fraude,10,5,4
Sud-Ouest,2016,12,Vol,60,32,26
Sud-Ouest,2016,12,Agression,38,14,14
Sud-Ouest,2016,12,Cambriolage,21,7,5
Sud-Ouest,2016,12,Homicide,2,0,0
Sud-Ouest,2016,12,Cybercriminalite,4,1,0
Sud-Ouest,2016,12,Fraude,11,3,4
Sud-Ouest,2017,1,Vol,51,24,17
Sud-Ouest,2017,1,Agression,23,7,4
Sud-Ouest,2017,1,Cambriolage,16,7,5
Sud-Ouest,2017,1,Homicide,2,1,0
Sud-Ouest,2017,1,Cybercriminalite,3,1,0
Sud-Ouest,2017,1,Fraude,7,3,3
Sud-Ouest,2017,2,Vol,48,27,21
Sud-Ouest,2017,2,Agression,28,10,12
Sud-Ouest,2017,2,Cambriolage,20,10,6
Sud-Ouest,2017,2,Homicide,1,0,0
Sud-Ouest,2017,2,Cybercriminalite,4,2,0
Sud-Ouest,2017,2,Fraude,9,3,2
Sud-Ouest,2017,3,Vol,49,27,16
Sud-Ouest,2017,3,Agression,37,14,13
Sud-Ouest,2017,3,Cambriolage,16,7,7
Sud-Ouest,2017,3,Homicide,1,0,0
Sud-Ouest,2017,3,Cybercriminalite,3,0,1
Sud-Ouest,2017,3,Fraude,10,4,2
Sud-Ouest,2017,4,Vol,55,22,24
Sud-Ouest,2017,4,Agression,29,13,6
Sud-Ouest,2017,4,Cambriolage,16,9,7
Sud-Ouest,2017,4,Homicide,1,0,0
Sud-Ouest,2017,4,Cybercriminalite,6,2,2
Sud-Ouest,2017,4,Fraude,8,3,1
Sud-Ouest,2017,5,Vol,40,23,10
Sud-Ouest,2017,5,Agression,23,12,10
Sud-Ouest,2017,5,Cambriolage,16,6,6
Sud-Ouest,2017,5,Homicide,2,0,0
Sud-Ouest,2017,5,Cybercriminalite,4,1,1
Sud-Ouest,2017,5,Fraude,12,5,5
Sud-Ouest,2017,6,Vol,42,16,19
Sud-Ouest,2017,6,Agression,23,8,6
Sud-Ouest,2017,6,Cambriolage,21,8,5
Sud-Ouest,2017,6,Homicide,1,0,0
Sud-Ouest,2017,6,Cybercriminalite,3,1,0
Sud-Ouest,2017,6,Fraude,10,3,2
Sud-Ouest,2017,7,Vol,56,19,16
Sud-Ouest,2017,7,Agression,38,16,17
Sud-Ouest,2017,7,Cambriolage,20,9,5
Sud-Ouest,2017,7,Homicide,2,0,0
Sud-Ouest,2017,7,Cybercriminalite,3,1,0
Sud-Ouest,2017,7,Fraude,12,4,4
Sud-Ouest,2017,8,Vol,41,20,12
Sud-Ouest,2017,8,Agression,25,11,8
Sud-Ouest,2017,8,Cambriolage,22,10,7
Sud-Ouest,2017,8,Homicide,1,0,0
Sud-Ouest,2017,8,Cybercriminalite,4,1,1
Sud-Ouest,2017,8,Fraude,7,3,2
Sud-Ouest,2017,9,Vol,41,15,19
Sud-Ouest,2017,9,Agression,27,11,10
Sud-Ouest,2017,9,Cambriolage,20,7,5
Sud-Ouest,2017,9,Homicide,2,0,0
Sud-Ouest,2017,9,Cybercriminalite,4,1,1
Sud-Ouest,2017,9,Fraude,11,3,4
Sud-Ouest,2017,10,Vol,61,35,14
Sud-Ouest,2017,10,Agression,33,16,9
Sud-Ouest,2017,10,Cambriolage,24,10,9
Sud-Ouest,2017,10,Homicide,2,1,0
Sud-Ouest,2017,10,Cybercriminalite,5,2,1
Sud-Ouest,2017,10,Fraude,12,5,4
Sud-Ouest,2017,11,Vol,41,19,12
Sud-Ouest,2017,11,Agression,33,10,12
Sud-Ouest,2017,11,Cambriolage,17,5,4
Sud-Ouest,2017,11,Homicide,2,1,0
Sud-Ouest,2017,11,Cybercriminalite,3,1,1
Sud-Ouest,2017,11,Fraude,10,5,2
Sud-Ouest,2017,12,Vol,53,16,10
Sud-Ouest,2017,12,Agression,22,8,7
Sud-Ouest,2017,12,Cambriolage,14,5,5
Sud-Ouest,2017,12,Homicide,2,0,0
Sud-Ouest,2017,12,Cybercriminalite,5,2,2
Sud-Ouest,2017,12,Fraude,7,3,1
Sud-Ouest,2018,1,Vol,52,29,16
Sud-Ouest,2018,1,Agression,25,10,10
Sud-Ouest,2018,1,Cambriolage,14,5,3
Sud-Ouest,2018,1,Homicide,1,0,0
Sud-Ouest,2018,1,Cybercriminalite,4,1,1
Sud-Ouest,2018,1,Fraude,9,4,2
Sud-Ouest,2018,2,Vol,52,22,25
Sud-Ouest,2018,2,Agression,31,15,7
Sud-Ouest,2018,2,Cambriolage,25,13,5
Sud-Ouest,2018,2,Homicide,1,0,0
Sud-Ouest,2018,2,Cybercriminalite,4,2,1
Sud-Ouest,2018,2,Fraude,9,5,1
Sud-Ouest,2018,3,Vol,56,31,19
Sud-Ouest,2018,3,Agression,23,13,8
Sud-Ouest,2018,3,Cambriolage,18,8,8
Sud-Ouest,2018,3,Homicide,2,1,0
Sud-Ouest,2018,3,Cybercriminalite,3,1,1
Sud-Ouest,2018,3,Fraude,7,3,2
Sud-Ouest,2018,4,Vol,45,25,19
Sud-Ouest,2018,4,Agression,25,12,11
Sud-Ouest,2018,4,Cambriolage,22,7,5
Sud-Ouest,2018,4,Homicide,2,0,0
Sud-Ouest,2018,4,Cybercriminalite,5,2,1
Sud-Ouest,2018,4,Fraude,7,3,3
Sud-Ouest,2018,5,Vol,60,18,26
Sud-Ouest,2018,5,Agression,31,12,11
Sud-Ouest,2018,5,Cambriolage,23,13,8
Sud-Ouest,2018,5,Homicide,1,0,0
Sud-Ouest,2018,5,Cybercriminalite,3,1,1
Sud-Ouest,2018,5,Fraude,12,7,5
Sud-Ouest,2018,6,Vol,45,21,11
Sud-Ouest,2018,6,Agression,28,13,7
Sud-Ouest,2018,6,Cambriolage,18,9,4
Sud-Ouest,2018,6,Homicide,1,0,0
Sud-Ouest,2018,6,Cybercriminalite,3,1,1
Sud-Ouest,2018,6,Fraude,9,3,3
Sud-Ouest,2018,7,Vol,45,13,22
Sud-Ouest,2018,7,Agression,24,13,8
Sud-Ouest,2018,7,Cambriolage,21,7,9
Sud-Ouest,2018,7,Homicide,1,0,0
Sud-Ouest,2018,7,Cybercriminalite,5,2,2
Sud-Ouest,2018,7,Fraude,7,3,2
Sud-Ouest,2018,8,Vol,43,25,21
Sud-Ouest,2018,8,Agression,38,14,14
Sud-Ouest,2018,8,Cambriolage,23,8,11
Sud-Ouest,2018,8,Homicide,2,1,0
Sud-Ouest,2018,8,Cybercriminalite,5,1,2
Sud-Ouest,2018,8,Fraude,11,5,2
Sud-Ouest,2018,9,Vol,39,20,7
Sud-Ouest,2018,9,Agression,29,9,6
Sud-Ouest,2018,9,Cambriolage,15,7,6
Sud-Ouest,2018,9,Homicide,2,0,0
Sud-Ouest,2018,9,Cybercriminalite,5,1,1
Sud-Ouest,2018,9,Fraude,11,4,5
Sud-Ouest,2018,10,Vol,58,27,23
Sud-Ouest,2018,10,Agression,36,18,14
Sud-Ouest,2018,10,Cambriolage,16,5,4
Sud-Ouest,2018,10,Homicide,1,0,0
Sud-Ouest,2018,10,Cybercriminalite,4,2,1
Sud-Ouest,2018,10,Fraude,12,5,2
Sud-Ouest,2018,11,Vol,59,19,15
Sud-Ouest,2018,11,Agression,28,11,11
Sud-Ouest,2018,11,Cambriolage,20,6,7
Sud-Ouest,2018,11,Homicide,1,0,0
Sud-Ouest,2018,11,Cybercriminalite,5,2,1
Sud-Ouest,2018,11,Fraude,9,3,3
Sud-Ouest,2018,12,Vol,40,14,17
Sud-Ouest,2018,12,Agression,23,12,5
Sud-Ouest,2018,12,Cambriolage,25,14,6
Sud-Ouest,2018,12,Homicide,1,0,0
Sud-Ouest,2018,12,Cybercriminalite,4,1,1
Sud-Ouest,2018,12,Fraude,7,2,2
Sud-Ouest,2019,1,Vol,61,30,17
Sud-Ouest,2019,1,Agression,23,12,4
Sud-Ouest,2019,1,Cambriolage,22,8,9
Sud-Ouest,2019,1,Homicide,2,1,0
Sud-Ouest,2019,1,Cybercriminalite,6,2,2
Sud-Ouest,2019,1,Fraude,10,5,3
Sud-Ouest,2019,2,Vol,42,21,18
Sud-Ouest,2019,2,Agression,37,12,18
Sud-Ouest,2019,2,Cambriolage,16,5,5
Sud-Ouest,2019,2,Homicide,1,0,0
Sud-Ouest,2019,2,Cybercriminalite,4,1,1
Sud-Ouest,2019,2,Fraude,11,3,5
Sud-Ouest,2019,3,Vol,48,24,19
Sud-Ouest,2019,3,Agression,33,13,8
Sud-Ouest,2019,3,Cambriolage,24,13,9
Sud-Ouest,2019,3,Homicide,1,0,0
Sud-Ouest,2019,3,Cybercriminalite,6,2,1
Sud-Ouest,2019,3,Fraude,10,4,2
Sud-Ouest,2019,4,Vol,54,31,20
Sud-Ouest,2019,4,Agression,35,12,16
Sud-Ouest,2019,4,Cambriolage,16,5,6
Sud-Ouest,2019,4,Homicide,2,0,0
Sud-Ouest,2019,4,Cybercriminalite,3,0,0
Sud-Ouest,2019,4,Fraude,12,5,5
Sud-Ouest,2019,5,Vol,60,18,21
Sud-Ouest,2019,5,Agression,27,10,8
Sud-Ouest,2019,5,Cambriolage,16,4,7
Sud-Ouest,2019,5,Homicide,2,0,0
Sud-Ouest,2019,5,Cybercriminalite,4,2,1
Sud-Ouest,2019,5,Fraude,10,5,4
Sud-Ouest,2019,6,Vol,59,20,21
Sud-Ouest,2019,6,Agression,35,20,10
Sud-Ouest,2019,6,Cambriolage,21,11,8
Sud-Ouest,2019,6,Homicide,1,0,0
Sud-Ouest,2019,6,Cybercriminalite,5,2,1
Sud-Ouest,2019,6,Fraude,12,3,2
Sud-Ouest,2019,7,Vol,62,27,12
Sud-Ouest,2019,7,Agression,22,9,10
Sud-Ouest,2019,7,Cambriolage,21,10,9
Sud-Ouest,2019,7,Homicide,1,0,0
Sud-Ouest,2019,7,Cybercriminalite,5,2,1
Sud-Ouest,2019,7,Fraude,9,2,3
Sud-Ouest,2019,8,Vol,53,18,13
Sud-Ouest,2019,8,Agression,37,21,16
Sud-Ouest,2019,8,Cambriolage,21,6,9
Sud-Ouest,2019,8,Homicide,2,0,0
Sud-Ouest,2019,8,Cybercriminalite,5,2,1
Sud-Ouest,2019,8,Fraude,7,2,2
Sud-Ouest,2019,9,Vol,45,24,21
Sud-Ouest,2019,9,Agression,25,7,12
Sud-Ouest,2019,9,Cambriolage,22,12,5
Sud-Ouest,2019,9,Homicide,1,0,0
Sud-Ouest,2019,9,Cybercriminalite,6,2,2
Sud-Ouest,2019,9,Fraude,9,4,4
Sud-Ouest,2019,10,Vol,37,22,17
Sud-Ouest,2019,10,Agression,32,16,10
Sud-Ouest,2019,10,Cambriolage,23,11,5
Sud-Ouest,2019,10,Homicide,1,0,0
Sud-Ouest,2019,10,Cybercriminalite,6,1,2
Sud-Ouest,2019,10,Fraude,9,4,3
Sud-Ouest,2019,11,Vol,61,29,13
Sud-Ouest,2019,11,Agression,33,19,8
Sud-Ouest,2019,11,Cambriolage,21,9,9
Sud-Ouest,2019,11,Homicide,1,0,0
Sud-Ouest,2019,11,Cybercriminalite,6,3,1
Sud-Ouest,2019,11,Fraude,11,5,4
Sud-Ouest,2019,12,Vol,62,25,15
Sud-Ouest,2019,12,Agression,28,12,11
Sud-Ouest,2019,12,Cambriolage,18,10,5
Sud-Ouest,2019,12,Homicide,1,0,0
Sud-Ouest,2019,12,Cybercriminalite,4,1,1
Sud-Ouest,2019,12,Fraude,11,6,3
Sud-Ouest,2020,1,Vol,48,24,13
Sud-Ouest,2020,1,Agression,23,8,6
Sud-Ouest,2020,1,Cambriolage,24,12,8
Sud-Ouest,2020,1,Homicide,2,1,0
Sud-Ouest,2020,1,Cybercriminalite,5,2,1
Sud-Ouest,2020,1,Fraude,7,3,3
Sud-Ouest,2020,2,Vol,60,33,26
Sud-Ouest,2020,2,Agression,25,12,7
Sud-Ouest,2020,2,Cambriolage,14,4,4
Sud-Ouest,2020,2,Homicide,2,1,0
Sud-Ouest,2020,2,Cybercriminalite,5,2,1
Sud-Ouest,2020,2,Fraude,10,5,3
Sud-Ouest,2020,3,Vol,41,16,9
